university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,Academic Reputation Score,Employer Reputation Score,citations_score,publications_count,Citations_Count,Citations per Faculty Score,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,Enrollment,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio,Teaching,Research Environment,Research Quality,international_student_percentage,global_ranking_score,research_impact_score,academic_reputation_score
U0056,Lomonosov Moscow State University,2024,999.0,999.0,62.2,Russia,Europe,Moscow,Public,81.2,78.3,11.0,,0.0,4.6,100.0,50.0,"Archaeology,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,Geography,Medicine & Dentistry,Physics & Astronomy,Biological Sciences,Sport Science,Computer Science,Accounting & Finance,Politics & International Studies (incl Development Studies),Other Health,Chemistry,Sociology,Business & Management,Electrical & Electronic Engineering,Psychology,Languages, Literature & Linguistics,Mechanical & Aerospace Engineering,Agriculture & Forestry,Mathematics & Statistics,History, Philosophy & Theology,Law,Economics & Econometrics,Education,Communication & Media Studies,Chemical Engineering",32680.0,37%,"6,575",0.2012,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,1185.0416666666667,24,95.0,29.87127083333333,13.9625,541.0,,87.5,75.2,33.9,37,0.0,44.04,81.2
U0057,University of Technology Sydney,2024,562.0,20.0,61.8,Australia,Oceania,Haymarket,Public,43.4,57.8,34.7,503.0,898.0,95.3,100.0,75.12,"Sociology,Psychology,Computer Science,General Engineering,Agriculture & Forestry,Medicine & Dentistry,Education,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Mathematics & Statistics,Chemical Engineering,History, Philosophy & Theology,Art, Performing Arts & Design,Physics & Astronomy,Electrical & Electronic Engineering,Architecture,Civil Engineering,Law,Economics & Econometrics,Communication & Media Studies,Accounting & Finance,Sport Science,Chemistry,Business & Management,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Other Health",28223.0,25%,"2,183",0.0773,50:50:00,50.0,50.0,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,36.2,43.3,95.9,25,43.67,85.06,43.4
U0058,University of Zurich,2024,69.0,3.0,61.6,Switzerland,Europe,Zürich,Public,59.1,27.6,65.0,80.0,51.0,52.0,100.0,54.0,"Archaeology,Biological Sciences,Sociology,Art, Performing Arts & Design,Law,Communication & Media Studies,Computer Science,Chemistry,Languages, Literature & Linguistics,Geology, Environmental, Earth & Marine Sciences,History, Philosophy & Theology,Veterinary Science,Medicine & Dentistry,Mathematics & Statistics,Economics & Econometrics,Psychology,Other Health,Physics & Astronomy,Accounting & Finance,Agriculture & Forestry,Geography,Business & Management,Education,Politics & International Studies (incl Development Studies)",25608.0,24%,"3,761",0.1469,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,129.4,5,80.0,64.5411,38.38,99.6,,54.8,53.4,91.8,24,93.17,73.8,59.1
U0059,Boston University,2024,56.0,35.0,61.4,United States,North America,Boston,Private,61.7,68.3,91.4,113.0,26.0,60.1,100.0,55.64,"Sociology,Medicine & Dentistry,Languages, Literature & Linguistics,General Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Communication & Media Studies,Electrical & Electronic Engineering,Architecture,Geography,Other Health,History, Philosophy & Theology,Psychology,Biological Sciences,Art, Performing Arts & Design,Computer Science,Physics & Astronomy,Education,Mathematics & Statistics,Law,Chemistry,Archaeology,Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Business & Management,Economics & Econometrics",26677.0,29%,"2,642",0.099,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,59.6,54.1,94.3,29,94.48,82.32,61.7
U0060,University of St Andrews,2024,332.0,31.0,61.0,United Kingdom,Europe,St. Andrews,Public,47.3,67.2,72.9,437.0,405.0,57.7,100.0,71.83,"Other Health,Geography,Communication & Media Studies,Business & Management,Psychology,Sociology,Mathematics & Statistics,Politics & International Studies (incl Development Studies),Archaeology,Computer Science,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Economics & Econometrics,Chemistry,Biological Sciences,History, Philosophy & Theology,Physics & Astronomy,Languages, Literature & Linguistics",10325.0,46%,"1,208",0.117,58:42:00,58.0,42.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,46.0,42.6,77.7,46,66.77,77.66,47.3
U0061,Georgia Institute of Technology,2024,139.0,60.0,60.9,United States,North America,Atlanta,Public,67.4,85.1,83.2,144.0,222.0,67.1,100.0,57.19,"Architecture,Computer Science,Business & Management,Chemistry,Economics & Econometrics,General Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Chemical Engineering,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Electrical & Electronic Engineering,Physics & Astronomy,History, Philosophy & Theology,Civil Engineering,Languages, Literature & Linguistics,Sociology,Accounting & Finance,Geography,Psychology,Art, Performing Arts & Design,Mathematics & Statistics",32079.0,29%,"1,267",0.0395,34 : 66,34.0,66.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,63.4,78.9,94.1,29,86.14,83.48,67.4
U0062,University of Nottingham,2024,118.0,9.0,60.4,United Kingdom,Europe,Nottingham,Public,60.7,72.1,52.5,138.0,114.0,46.5,100.0,56.89,"Languages, Literature & Linguistics,Agriculture & Forestry,Law,History, Philosophy & Theology,Medicine & Dentistry,Architecture,Education,Sport Science,Business & Management,General Engineering,Geology, Environmental, Earth & Marine Sciences,Sociology,Chemical Engineering,Biological Sciences,Art, Performing Arts & Design,Other Health,Chemistry,Archaeology,Computer Science,Veterinary Science,Civil Engineering,Psychology,Economics & Econometrics,Politics & International Studies (incl Development Studies),Accounting & Finance,Mathematics & Statistics,Communication & Media Studies,Mechanical & Aerospace Engineering,Electrical & Electronic Engineering,Physics & Astronomy,Geography",33520.0,27%,"3,386",0.101,54:46:00,54.0,46.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,45.6,45.9,90.6,27,88.25,69.1,60.7
U0063,University of Wisconsin-Madison,2024,999.0,999.0,60.0,United States,North America,Madison,Public,80.2,47.8,90.6,,0.0,37.4,100.0,50.0,"Sport Science,Geography,Civil Engineering,Computer Science,Psychology,Physics & Astronomy,Medicine & Dentistry,Agriculture & Forestry,Accounting & Finance,Law,Art, Performing Arts & Design,Education,Economics & Econometrics,Mechanical & Aerospace Engineering,Biological Sciences,Politics & International Studies (incl Development Studies),Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health,History, Philosophy & Theology,Veterinary Science,General Engineering,Mathematics & Statistics,Languages, Literature & Linguistics,Sociology,Chemistry,Architecture,Chemical Engineering,Communication & Media Studies,Electrical & Electronic Engineering",41209.0,13%,"5,166",0.1254,50:50,,,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,68.5,67.5,85.5,13,0.0,73.08,80.2
U0064,Uppsala University,2024,86.0,2.0,59.4,Sweden,Europe,Uppsala,Public,62.7,30.5,40.7,107.0,114.0,45.6,100.0,55.34,"Geology, Environmental, Earth & Marine Sciences,Computer Science,Education,Politics & International Studies (incl Development Studies),Archaeology,Law,Accounting & Finance,Psychology,Economics & Econometrics,Electrical & Electronic Engineering,General Engineering,Physics & Astronomy,Geography,Chemical Engineering,Civil Engineering,Communication & Media Studies,Medicine & Dentistry,Chemistry,Languages, Literature & Linguistics,Other Health,Sociology,Mathematics & Statistics,History, Philosophy & Theology,Business & Management,Biological Sciences",24749.0,17%,"2,843",0.1149,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,183.66666666666663,6,106.0,60.135250000000006,44.65,245.0,,43.9,55.0,81.3,17,91.47,66.38,62.7
U0065,RWTH Aachen University,2024,212.0,14.0,59.3,Germany,Europe,Aachen,Public,49.7,93.0,48.9,181.0,129.0,78.7,100.0,59.04,"Civil Engineering,Economics & Econometrics,Languages, Literature & Linguistics,Mathematics & Statistics,Architecture,Medicine & Dentistry,Chemistry,Other Health,History, Philosophy & Theology,Biological Sciences,Computer Science,Mechanical & Aerospace Engineering,Education,Geology, Environmental, Earth & Marine Sciences,Sociology,Physics & Astronomy,Business & Management,Accounting & Finance,Electrical & Electronic Engineering,Communication & Media Studies,Chemical Engineering,Geography,General Engineering,Psychology,Politics & International Studies (incl Development Studies)",34914.0,29%,"2,431",0.0696,34 : 66,34.0,66.0,Undergraduate & Postgraduate,-1.0,234.0,9,31.0,59.47188888888888,32.65555555555556,257.5,,54.9,64.8,78.9,29,78.82,81.26,49.7
U0066,University of Copenhagen,2024,39.0,1.0,58.8,Denmark,Europe,Copenhagen,Public,74.1,25.8,58.3,26.0,38.0,21.2,100.0,51.3,"Languages, Literature & Linguistics,Sociology,Chemistry,History, Philosophy & Theology,Law,Agriculture & Forestry,Economics & Econometrics,Veterinary Science,Geography,Sport Science,Politics & International Studies (incl Development Studies),Other Health,Physics & Astronomy,Archaeology,Biological Sciences,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences,Computer Science,Mathematics & Statistics,Psychology",31728.0,14%,"7,293",0.2299,62:38:00,62.0,38.0,Undergraduate & Postgraduate,-1.0,143.75,4,103.0,63.334375,45.6,144.75,,49.2,51.1,91.3,14,96.18,60.14,74.1
U0067,Aalto University,2024,355.0,3.0,58.7,Finland,Europe,Espoo,Public,44.6,41.8,37.5,340.0,363.0,79.4,100.0,66.98,"Chemical Engineering,Education,Art, Performing Arts & Design,Physics & Astronomy,Mathematics & Statistics,General Engineering,Chemistry,Architecture,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Computer Science,Civil Engineering,Economics & Econometrics,Business & Management,Accounting & Finance,Communication & Media Studies,Psychology",14427.0,23%,"1,396",0.0968,39 : 61,39.0,61.0,Undergraduate & Postgraduate,-1.0,312.125,8,121.0,53.541875,26.9,424.6666666666667,,42.0,43.1,79.7,23,64.46,79.26,44.6
U0068,Newcastle University,2024,188.0,19.0,58.6,United Kingdom,Europe,Newcastle upon Tyne,Public,48.0,74.5,63.6,236.0,174.0,50.2,100.0,61.79,"Archaeology,Computer Science,Economics & Econometrics,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Civil Engineering,Sociology,Accounting & Finance,General Engineering,Physics & Astronomy,Business & Management,Law,Geology, Environmental, Earth & Marine Sciences,Education,Chemistry,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Mathematics & Statistics,Art, Performing Arts & Design,Medicine & Dentistry,Sport Science,Psychology,Architecture,Chemical Engineering,Veterinary Science,Other Health,Agriculture & Forestry,Geography,Biological Sciences,Communication & Media Studies",25650.0,26%,"2,766",0.1078,53:47:00,53.0,47.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,37.2,41.1,93.8,26,81.22,72.8,48.0
U0069,University of Alberta,2024,96.0,4.0,58.3,Canada,North America,Edmonton,Public,56.8,36.5,49.7,62.0,80.0,59.1,100.0,53.1,"Geography,Archaeology,Computer Science,Education,Law,Politics & International Studies (incl Development Studies),Communication & Media Studies,Psychology,General Engineering,Medicine & Dentistry,History, Philosophy & Theology,Biological Sciences,Other Health,Chemistry,Art, Performing Arts & Design,Civil Engineering,Architecture,Business & Management,Agriculture & Forestry,Mathematics & Statistics,Economics & Econometrics,Mechanical & Aerospace Engineering,Physics & Astronomy,Accounting & Finance,Chemical Engineering,Sport Science,Sociology,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Geology, Environmental, Earth & Marine Sciences",33730.0,27%,"3,645",0.1081,50:50,,,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,50.1,55.5,80.9,27,90.46,73.58,56.8
U0070,University of Waterloo,2024,268.0,12.0,58.1,Canada,North America,Waterloo,Public,40.7,66.7,32.5,196.0,275.0,82.9,100.0,59.79,"Biological Sciences,Geography,Other Health,Geology, Environmental, Earth & Marine Sciences,Art, Performing Arts & Design,History, Philosophy & Theology,General Engineering,Politics & International Studies (incl Development Studies),Architecture,Chemical Engineering,Mathematics & Statistics,Business & Management,Civil Engineering,Communication & Media Studies,Computer Science,Physics & Astronomy,Psychology,Electrical & Electronic Engineering,Economics & Econometrics,Mechanical & Aerospace Engineering,Languages, Literature & Linguistics,Sport Science,Sociology,Accounting & Finance,Chemistry",36904.0,23%,"1,908",0.0517,47:53:00,47.0,53.0,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,42.2,49.3,83.7,23,73.19,79.66,40.7
U0071,Tohoku University,2024,120.0,5.0,58.0,Japan,Asia,Sendai City,Public,72.4,84.2,41.2,60.0,167.0,29.6,100.0,53.0,"Law,Economics & Econometrics,Mechanical & Aerospace Engineering,Veterinary Science,Business & Management,General Engineering,Architecture,Agriculture & Forestry,Geography,Languages, Literature & Linguistics,Mathematics & Statistics,Medicine & Dentistry,Physics & Astronomy,Civil Engineering,History, Philosophy & Theology,Other Health,Sport Science,Computer Science,Sociology,Biological Sciences,Art, Performing Arts & Design,Electrical & Electronic Engineering,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Psychology,Accounting & Finance,Archaeology,Education,Politics & International Studies (incl Development Studies),Chemistry,Communication & Media Studies",17409.0,12%,"3,323",0.1909,28 : 72,28.0,72.0,Undergraduate & Postgraduate,-1.0,1011.972972972973,37,29.0,35.23782432432433,24.98108108108108,567.8518518518518,,67.8,66.4,53.8,12,88.05,60.08,72.4
U0072,Western University,2024,198.0,8.0,57.4,Canada,North America,London,Public,32.1,47.4,38.5,164.0,167.0,98.3,100.0,58.19,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Sport Science,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,Law,Education,Psychology,Business & Management,Accounting & Finance,Economics & Econometrics",30176.0,24%,"1,311",0.0434,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,40.2,42.9,75.2,24,80.22,87.02,32.1
U0073,Western University,2024,198.0,8.0,57.4,Canada,North America,London,Public,32.1,47.4,38.5,164.0,167.0,98.3,100.0,58.19,"Art, Performing Arts & Design,Languages, Literature & Linguistics,History, Philosophy & Theology,Archaeology,Medicine & Dentistry,Other Health,Computer Science,General Engineering,Electrical & Electronic Engineering,Mechanical & Aerospace Engineering,Civil Engineering,Chemical Engineering,Biological Sciences,Sport Science,Mathematics & Statistics,Physics & Astronomy,Chemistry,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Politics & International Studies (incl Development Studies),Sociology,Geography,Law,Education,Psychology,Business & Management,Accounting & Finance,Economics & Econometrics",30176.0,24%,"1,311",0.0434,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,315.2173913043478,23,21.0,55.883456521739134,32.3,294.85714285714283,,40.2,42.9,75.2,24,80.22,87.02,32.1
U0074,University of Helsinki,2024,93.0,1.0,57.2,Finland,Europe,Helsinki,Public,65.1,32.3,75.4,82.0,108.0,49.8,100.0,54.1,"Biological Sciences,Languages, Literature & Linguistics,Chemistry,Sociology,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Mathematics & Statistics,Medicine & Dentistry,Physics & Astronomy,Law,Psychology,Economics & Econometrics,Veterinary Science,Agriculture & Forestry,Communication & Media Studies,Archaeology,Education,Geography,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences",22887.0,5%,"2,855",0.1247,67:33:00,67.0,33.0,Undergraduate & Postgraduate,-1.0,312.125,8,121.0,53.541875,26.9,424.6666666666667,,48.1,57.6,90.6,5,90.76,75.0,65.1
U0075,University of Southern California,2024,51.0,33.0,57.1,United States,North America,Los Angeles,Private,52.5,47.6,71.9,121.0,66.0,68.0,100.0,56.04,"Accounting & Finance,General Engineering,Biological Sciences,Computer Science,Law,Geography,Other Health,Physics & Astronomy,History, Philosophy & Theology,Education,Geology, Environmental, Earth & Marine Sciences,Architecture,Mechanical & Aerospace Engineering,Mathematics & Statistics,Economics & Econometrics,Agriculture & Forestry,Business & Management,Sport Science,Politics & International Studies (incl Development Studies),Archaeology,Medicine & Dentistry,Chemical Engineering,Chemistry,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Civil Engineering,Communication & Media Studies,Sociology,Psychology",44083.0,24%,"3,116",0.0707,49:51:00,49.0,51.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,59.2,58.8,92.5,24,94.98,81.58,52.5
U0076,University of Oslo,2024,75.0,1.0,56.9,Norway,Europe,Oslo,Public,55.8,11.2,56.6,99.0,93.0,64.2,100.0,54.95,"Medicine & Dentistry,Politics & International Studies (incl Development Studies),Computer Science,Communication & Media Studies,Other Health,Psychology,Languages, Literature & Linguistics,Law,Biological Sciences,Economics & Econometrics,Physics & Astronomy,Art, Performing Arts & Design,Geology, Environmental, Earth & Marine Sciences,Sociology,Education,Geography,History, Philosophy & Theology,Chemistry,Archaeology,Mathematics & Statistics",20967.0,15%,"2,600",0.124,66:34:00,66.0,34.0,Undergraduate & Postgraduate,-1.0,378.3333333333333,3,127.0,52.4375,31.9,157.5,,45.6,50.6,92.1,15,92.57,77.0,55.8
U0077,Stockholm University,2024,159.0,5.0,56.8,Sweden,Europe,Stockholm,Public,54.1,15.2,75.9,247.0,93.0,71.9,100.0,62.34,"Art, Performing Arts & Design,Architecture,Education,Communication & Media Studies,Law,Languages, Literature & Linguistics,Sociology,Geology, Environmental, Earth & Marine Sciences,Archaeology,Biological Sciences,Chemistry,Geography,Politics & International Studies (incl Development Studies),Accounting & Finance,Other Health,Mathematics & Statistics,Economics & Econometrics,Psychology,Agriculture & Forestry,History, Philosophy & Theology,Computer Science,Physics & Astronomy,Business & Management",29774.0,13%,"2,325",0.0781,50:50,,,Undergraduate & Postgraduate,-1.0,183.66666666666663,6,106.0,60.135250000000006,44.65,245.0,,32.1,49.6,91.0,13,84.14,83.94,54.1
U0078,Technical University of Denmark,2024,215.0,3.0,56.2,Denmark,Europe,Kongens Lyngby,Public,32.5,16.3,64.6,216.0,93.0,83.4,100.0,60.79,"Other Health,General Engineering,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Physics & Astronomy,Electrical & Electronic Engineering,Civil Engineering,Agriculture & Forestry,Computer Science,Veterinary Science,Chemistry,Chemical Engineering,Mechanical & Aerospace Engineering,Mathematics & Statistics",10410.0,28%,"2,219",0.2132,32 : 68,32.0,68.0,Undergraduate & Postgraduate,-1.0,143.75,4,103.0,63.334375,45.6,144.75,,50.7,47.4,83.2,28,78.51,86.28,32.5
U0079,Lancaster University,2024,386.0,32.0,55.7,United Kingdom,Europe,Lancaster,Public,39.7,40.2,74.9,456.0,254.0,79.3,100.0,72.78,"Languages, Literature & Linguistics,General Engineering,Communication & Media Studies,Geography,Medicine & Dentistry,Chemistry,Electrical & Electronic Engineering,Accounting & Finance,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Physics & Astronomy,Law,Education,Economics & Econometrics,Biological Sciences,Sociology,Sport Science,Other Health,Art, Performing Arts & Design,Politics & International Studies (incl Development Studies),Psychology,Computer Science,Chemical Engineering,Business & Management,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Architecture",15385.0,38%,"1,440",0.0936,51:49:00,51.0,49.0,Undergraduate & Postgraduate,-1.0,455.4347826086956,69,1.0,50.81734057971014,25.96666666666667,388.05,48.5,40.2,40.7,93.9,38,61.35,86.7,39.7
U0080,Politecnico di Milano,2024,999.0,999.0,55.2,Italy,Europe,Milan,Public,69.3,71.2,33.9,,0.0,48.3,100.0,50.0,"Physics & Astronomy,Architecture,Electrical & Electronic Engineering,Art, Performing Arts & Design,Mathematics & Statistics,Chemical Engineering,Computer Science,Business & Management,Mechanical & Aerospace Engineering,General Engineering,Civil Engineering",38978.0,19%,"1,659",0.0426,35 : 65,35.0,65.0,Undergraduate & Postgraduate,-1.0,458.72222222222223,18,181.0,47.393,24.450000000000003,335.6666666666667,,42.9,49.7,71.9,19,0.0,66.1,69.3
U0081,Eindhoven University of Technology,2024,379.0,11.0,55.0,Netherlands,Europe,Eindhoven,Public,29.3,76.2,56.9,377.0,541.0,89.7,100.0,68.83,"Civil Engineering,Mathematics & Statistics,Chemistry,Languages, Literature & Linguistics,Computer Science,Architecture,Mechanical & Aerospace Engineering,Art, Performing Arts & Design,Electrical & Electronic Engineering,Archaeology,Chemical Engineering,Physics & Astronomy,History, Philosophy & Theology,General Engineering,Geology, Environmental, Earth & Marine Sciences",10611.0,27%,"1,145",0.1079,50:50,,,Undergraduate & Postgraduate,-1.0,116.22222222222224,9,48.0,67.17744444444445,47.4,271.0,,47.4,51.5,71.3,27,62.05,87.26,29.3
U0082,University of Basel,2024,99.0,4.0,55.0,Switzerland,Europe,Basel,Public,27.8,17.8,78.3,218.0,139.0,96.5,100.0,60.89,"Other Health,Languages, Literature & Linguistics,Mathematics & Statistics,Sociology,Economics & Econometrics,Business & Management,Computer Science,Geology, Environmental, Earth & Marine Sciences,Geography,Archaeology,Chemistry,Accounting & Finance,Education,Communication & Media Studies,Art, Performing Arts & Design,Law,Psychology,Medicine & Dentistry,Sport Science,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Biological Sciences,Physics & Astronomy",8536.0,31%,"1,036",0.1214,56:44:00,56.0,44.0,Undergraduate & Postgraduate,-1.0,129.4,5,80.0,64.5411,38.38,99.6,,50.8,42.9,87.7,31,90.16,94.26,27.8
U0083,Leiden University,2024,90.0,2.0,54.8,Netherlands,Europe,Leiden,Public,69.1,26.8,59.3,118.0,80.0,62.7,100.0,55.89,"Architecture,Medicine & Dentistry,Politics & International Studies (incl Development Studies),History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Languages, Literature & Linguistics,Computer Science,Law,Art, Performing Arts & Design,Communication & Media Studies,Chemistry,Mathematics & Statistics,Education,Archaeology,Psychology,Physics & Astronomy,Sociology,Biological Sciences,Other Health",35072.0,21%,"2,069",0.059,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,116.22222222222224,9,48.0,67.17744444444445,47.4,271.0,,46.0,62.7,93.0,21,91.06,76.94,69.1
U0084,University of Bern,2024,108.0,6.0,54.8,Switzerland,Europe,Bern,Public,30.5,24.4,73.5,160.0,85.0,99.2,100.0,57.99,"Psychology,Education,Communication & Media Studies,Business & Management,Veterinary Science,Mathematics & Statistics,Art, Performing Arts & Design,Other Health,Law,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Accounting & Finance,Geography,History, Philosophy & Theology,Biological Sciences,Politics & International Studies (incl Development Studies),Archaeology,Computer Science,Physics & Astronomy,Languages, Literature & Linguistics,Sport Science,Economics & Econometrics,Chemistry,Sociology",12399.0,16%,"1,212",0.0977,59:41:00,59.0,41.0,Undergraduate & Postgraduate,-1.0,129.4,5,80.0,64.5411,38.38,99.6,,45.1,47.0,93.3,16,89.26,94.38,30.5
U0085,University of Geneva,2024,55.0,2.0,54.2,Switzerland,Europe,Geneva,Public,45.1,14.1,63.1,147.0,72.0,75.4,100.0,57.34,"Politics & International Studies (incl Development Studies),Law,History, Philosophy & Theology,Computer Science,Sociology,Economics & Econometrics,Chemistry,Languages, Literature & Linguistics,Biological Sciences,Medicine & Dentistry,Mathematics & Statistics,Physics & Astronomy,Archaeology,Education,Geography,Psychology,Accounting & Finance,Business & Management,Geology, Environmental, Earth & Marine Sciences,Other Health,Communication & Media Studies",18865.0,40%,"1,814",0.0962,62:38:00,62.0,38.0,Undergraduate & Postgraduate,-1.0,129.4,5,80.0,64.5411,38.38,99.6,,41.8,38.0,86.7,40,94.58,82.78,45.1
U0086,Chalmers University of Technology,2024,464.0,10.0,54.0,Sweden,Europe,Gothenburg,Private,26.6,51.5,36.3,408.0,673.0,80.9,100.0,70.38,"Geology, Environmental, Earth & Marine Sciences,Education,Business & Management,Biological Sciences,Accounting & Finance,General Engineering,Physics & Astronomy,Economics & Econometrics,Electrical & Electronic Engineering,Sport Science,Mechanical & Aerospace Engineering,Architecture,Civil Engineering,Other Health,Chemistry,Mathematics & Statistics,Computer Science,Chemical Engineering,Communication & Media Studies",10103.0,17%,"2,500",0.2475,32 : 68,32.0,68.0,Undergraduate & Postgraduate,-1.0,183.66666666666663,6,106.0,60.135250000000006,44.65,245.0,,42.7,46.6,79.4,17,53.51,79.62,26.6
U0087,Macquarie University,2024,324.0,10.0,53.7,Australia,Oceania,Sydney,Public,31.6,41.0,46.5,393.0,327.0,81.3,100.0,69.63,"Physics & Astronomy,Business & Management,Archaeology,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Art, Performing Arts & Design,Economics & Econometrics,Agriculture & Forestry,Accounting & Finance,Architecture,History, Philosophy & Theology,Mathematics & Statistics,General Engineering,Chemistry,Education,Geography,Civil Engineering,Psychology,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Computer Science,Biological Sciences,Other Health,Sociology,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry,Communication & Media Studies,Law",30371.0,22%,"1,766",0.0581,50:50,,,Undergraduate & Postgraduate,-1.0,250.1428571428572,21,54.0,57.36819047619048,33.990476190476194,519.8125,,36.7,44.2,87.4,22,67.57,81.82,31.6
U0088,University of Vienna,2024,172.0,1.0,53.7,Austria,Europe,Vienna,Public,70.8,42.5,45.6,249.0,174.0,14.5,100.0,62.44,"Communication & Media Studies,Education,Law,Economics & Econometrics,Sport Science,Psychology,Biological Sciences,Sociology,Other Health,Physics & Astronomy,Archaeology,Mathematics & Statistics,History, Philosophy & Theology,Computer Science,Politics & International Studies (incl Development Studies),Accounting & Finance,Geology, Environmental, Earth & Marine Sciences,Geography,Languages, Literature & Linguistics,Business & Management,Chemistry",31318.0,31%,"3,637",0.1161,66:34:00,66.0,34.0,Undergraduate & Postgraduate,-1.0,395.6666666666667,3,119.0,51.20583333333333,30.266666666666666,317.0,,48.7,60.3,77.4,31,82.83,54.92,70.8
U0089,"University of California, Davis",2024,42.0,29.0,53.2,United States,North America,Davis,Public,63.9,44.7,68.8,42.0,31.0,40.7,100.0,52.1,"Agriculture & Forestry,Electrical & Electronic Engineering,Politics & International Studies (incl Development Studies),Mechanical & Aerospace Engineering,Mathematics & Statistics,Chemical Engineering,Art, Performing Arts & Design,Medicine & Dentistry,Business & Management,History, Philosophy & Theology,Psychology,General Engineering,Law,Civil Engineering,Geography,Physics & Astronomy,Chemistry,Sociology,Veterinary Science,Economics & Econometrics,Other Health,Biological Sciences,Computer Science,Accounting & Finance,Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Languages, Literature & Linguistics",37926.0,18%,"3,420",0.0902,60:40:00,60.0,40.0,Undergraduate & Postgraduate,-1.0,362.265306122449,98,2.0,56.84324489795918,31.06530612244898,265.6666666666667,23.5,63.7,67.8,87.2,18,95.88,70.04,63.9
