uni_id,yr,Total_Students,Intl_Students_Count,Intl_Student_Ratio_pct,Faculty_Count,Faculty_Student_Ratio,Gender_Ratio,Female_Pct,Male_Pct,Degree_Level,UG_Count,PG_Count,Country_Avg_Rank,Univ_Ranked_Count,Best_Univ_Rank,Country_Avg_Score,Country_Avg_Acad_Rep,Country_Avg_Citations,Country_Avg_Intl_Ratio
3363,2024,13838.0,277.0,2.0,1166.0,11.86792453,53:47:00,53.0,47.0, Undergraduate & Postgraduate,11179,2659,1100.5,1,1100.5,21.1,7.0,1.4,2.0
1714,2023,36084.0,2526.0,7.0,3575.0,10.09342657,55:45:00,55.0,45.0,Undergraduate & Postgraduate,20060,16024,1264.96,73,460.0,24.69,17.31,16.31,8.88
3406,2021,2850.0,1254.0,44.0,197.0,14.46700508,40 : 60  ,40.39620363,59.60379637, Undergraduate & Postgraduate,2083,767,585.76,75,46.0,38.82,39.11,39.82,19.07
942,2026,19515.0,6025.0,30.87195288,1803.0,10.82362729,50:50:00,50.37812308,49.62187692,Undergraduate & Postgraduate,12059,7456,917.63,22,166.0,40.08,20.73,4.62,20.19
2268,2020,2079.0,100.0,4.81000481,231.0,9.0,68:32:00  ,68.11792156,31.88207844, undergraduate & postgraduate  ,1160,919,758.42,19,74.0,35.45,33.07,35.75,74.74
3051,2021,11776.0,824.0,7.0,898.0,13.11358575,53:47:00,53.0,47.0,Undergraduate & Postgraduate,7511,4265,582.46,71,137.0,39.3,37.57,39.62,46.21
1611,2023,2757.0,221.0,8.0,289.0,9.539792388,47:53:00,47.0,53.0,UNDERGRADUATE & POSTGRADUATE,1959,798,439.5,2,336.0,44.34,44.67,40.91,9.0
1415,2024,11653.0,2741.0,23.52383876,787.0,14.8068615,40 : 60,40.42016998,59.57983002,UNDERGRADUATE & POSTGRADUATE,5371,6282,1005.42,118,149.0,33.09,24.1,32.62,6.94
314,2021,16187.0,1619.0,10.0,1184.0,13.6714527,64:36:00,64.0,36.0,undergraduate & postgraduate  ,10704,5483,582.46,71,137.0,39.3,37.57,39.62,46.21
1790,2022,15582.0,681.0,4.370427416,742.0,21.0,56:44:00,56.35178536,43.64821464,Undergraduate & Postgraduate,10440,5142,964.78,43,68.0,25.29,26.47,24.49,7.33
2891,2022,25870.0,1126.0,4.35253189,865.0,30.0,44:56:00,44.0,56.0,undergraduate & postgraduate  ,20850,5020,821.42,13,391.0,31.91,30.79,33.66,3.03
2695,2024,32155.0,1608.0,5.0,4621.0,6.958450552,54:46:00,54.0,46.0, Undergraduate & Postgraduate  ,23529,8626,1039.66,16,347.0,27.11,19.76,29.48,3.62
492,2023,14375.0,10925.0,76.0,711.0,20.21800281,43:57:00,43.0,57.0,Undergraduate & Postgraduate  ,10619,3756,581.5,2,518.0,39.83,35.91,42.47,79.5
689,2016,17612.0,881.0,5.0,1364.0,12.91202346,55:45:00,55.0,45.0,Undergraduate & Postgraduate,12641,4971,370.0,6,178.0,37.65,38.34,39.51,3.5
770,2026,23884.0,4917.0,20.58610729,1179.0,20.25784563,36 : 64,35.8965521,64.1034479,Undergraduate & Postgraduate,14417,9467,1100.42,163,123.0,34.76,27.22,36.06,6.8
2795,2026,4578.0,641.0,14.0,299.0,15.31103679,70:30:00,70.0,30.0,Undergraduate & Postgraduate  ,2920,1658,1450.67,28,765.5,28.48,20.26,20.5,13.13
2717,2025,29580.0,296.0,1.0,2863.0,10.33181977,34 : 66,34.0,66.0,Undergraduate & Postgraduate,20144,9436,1656.0,1,1656.0,22.83,15.88,23.59,1.0
2209,2025,10123.0,202.0,2.0,656.0,15.43140244,57:43:00,57.0,43.0,undergraduate & postgraduate,6366,3757,1369.29,44,179.0,23.39,18.34,10.8,10.67
595,2022,24189.0,484.0,2.0,1036.0,23.3484556,64:36:00,64.0,36.0, Undergraduate & Postgraduate,13215,10974,614.23,73,142.0,40.29,39.48,41.44,44.78
1676,2024,26800.0,1340.0,5.0,2076.0,12.90944123,63:37:00,63.0,37.0, UNDERGRADUATE & POSTGRADUATE,18469,8331,1621.0,1,1621.0,20.51,21.19,26.48,5.0
1189,2026,45537.0,4554.0,10.0,4086.0,11.14464023,53:47:00,53.0,47.0,Undergraduate & Postgraduate,31824,13713,647.61,192,1.0,48.68,29.74,38.11,19.26
1089,2018,19984.0,400.0,2.0,2500.0,7.9936,36 : 64  ,36.37835483,63.62164517,Undergraduate & Postgraduate,12457,7527,847.21,17,415.5,19.6,19.74,19.77,332.45
3054,2023,15336.0,920.0,6.0,1753.0,8.748431261,62:38:00,62.0,38.0,Undergraduate & Postgraduate,11577,3759,680.0,77,139.0,40.84,29.1,39.63,11.89
3249,2026,20953.0,3772.0,18.0,2290.0,9.149781659,59:41:00  ,59.0,41.0,Undergraduate & Postgraduate,12934,8019,329.54,13,55.0,55.66,52.01,53.18,14.92
1164,2023,7845.0,78.0,1.0,457.0,17.16630197,57:43:00,57.0,43.0,Undergraduate & Postgraduate,4147,3698,949.98,59,362.0,31.0,31.21,31.21,2.61
1572,2024,36884.0,7808.0,21.16920672,1672.0,22.05980861,55:45:00,55.13180797,44.86819203,UNDERGRADUATE & POSTGRADUATE,28008,8876,629.21,256,1.0,44.21,29.31,36.0,15.65
3294,2022,3114.0,125.0,4.0,233.0,13.36480687,60:40:00,60.0,40.0,undergraduate & postgraduate,1991,1123,614.23,73,142.0,40.29,39.48,41.44,44.78
3279,2019,15153.0,5.336,0.035214149,507.0,33.0,53:47:00,53.0,47.0,undergraduate & postgraduate,8857,6296,373.81,42,24.0,45.54,45.45,46.21,20.92
658,2019,1964.0,122.0,6.211812627,180.0,10.0, 26 : 74,26.0,74.0,Undergraduate & Postgraduate  ,1281,683,461.24,35,36.0,37.06,38.41,36.91,132.89
2382,2023,19637.0,4004.0,20.38760748,1601.0,12.26545909,44:56:00,43.61882459,56.38117541, UNDERGRADUATE & POSTGRADUATE,14845,4792,1054.96,26,231.0,25.14,19.08,8.5,8.68
566,2024,17422.0,5749.0,33.0,990.0,17.5979798, 66:34:00,66.0,34.0,Undergraduate & Postgraduate,8911,8511,326.52,44,14.0,48.54,35.94,60.11,26.72
1716,2026,15754.0,945.0,6.0,1236.0,12.74595469, 53:47:00  ,53.0,47.0,Undergraduate & Postgraduate,11639,4115,1160.26,80,387.0,33.04,33.05,33.16,5.26
107,2023,20285.0,9331.0,46.0,1831.0,11.07864555, 64:36:00,64.0,36.0,undergraduate & postgraduate  ,16268,4017,532.05,119,2.0,45.62,30.96,36.67,30.4
526,2026,15141.0,5754.0,38.0,1072.0,14.12406716,51:49:00,51.0,49.0, Undergraduate & Postgraduate,10800,4341,906.25,86,160.0,39.01,32.27,29.18,17.1
331,2016,8605.0,1291.0,15.0,485.0,17.74226804,30 : 70,30.0,70.0, undergraduate & postgraduate,5406,3199,189.64,11,28.0,51.56,51.66,51.91,11.27
3201,2018,63835.0,11387.0,17.83817655,3755.0,17.0,57:43:00,56.6661196,43.3338804,Undergraduate & Postgraduate,45350,18485,513.87,68,43.0,37.11,37.22,37.38,17.39
2619,2018,10985.0,4724.0,43.0,1008.0,10.89781746,55:45:00,55.0,45.0,Undergraduate & Postgraduate,6675,4310,409.58,108,5.0,44.57,43.53,43.66,24.19
1607,2020,6908.0,1658.0,24.0,536.0,12.8880597, 52:48:00,52.0,48.0,Undergraduate & Postgraduate,3629,3279,461.6,10,162.0,38.35,37.16,39.03,416.09
2081,2025,46165.0,18928.0,41.0,2391.0,19.307821,46:54:00,46.0,54.0,UNDERGRADUATE & POSTGRADUATE,37372,8793,346.2,45,13.0,48.63,35.98,61.48,26.44
2443,2025,24470.0,7341.0,30.0,1686.0,14.51364176,43:57:00,43.2382119,56.7617881, Undergraduate & Postgraduate,16327,8143,370.9,10,87.0,44.48,35.05,31.66,25.51
412,2026,9690.0,0.0,0.0,1024.0,9.462890625,39 : 61,39.0,61.0,Undergraduate & Postgraduate,7414,2276,1551.42,25,1028.0,26.61,23.48,23.67,1.69
2913,2023,6089.0,913.0,15.0,436.0,13.96559633,76:24:00,76.0,24.0,Undergraduate & Postgraduate,3879,2210,934.0,3,645.0,24.78,9.8,8.17,11.0
2751,2018,21910.0,5039.0,23.0,1675.0,13.08059701,56:44:00,56.0,44.0,Undergraduate & Postgraduate,15045,6865,245.62,12,71.0,50.0,51.66,53.32,19.33
1539,2025,24112.0,5291.0,21.94374469,2294.0,10.51089799,55:45:00,54.85746129,45.14253871,Undergraduate & Postgraduate,18248,5864,1317.54,13,359.0,31.98,14.64,4.97,13.74
2518,2021,14479.0,1.003,0.006927274,523.0,20.0, 45:55:00,45.0,55.0,undergraduate & postgraduate,11176,3303,582.46,71,137.0,39.3,37.57,39.62,46.21
646,2022,44296.0,0.0,0.0,1999.0,22.15907954,29 : 71,29.0,71.0,undergraduate & postgraduate,23624,20672,941.56,52,451.0,28.87,29.54,30.01,3.46
160,2026,79206.0,7129.0,9.0,3817.0,20.75085145,55:45:00  ,55.0,45.0,Undergraduate & Postgraduate  ,58611,20595,1402.96,37,136.0,29.34,21.31,8.96,11.19
1735,2018,12805.0,499.0,3.896915267,985.0,13.0,40 : 60  ,39.72175895,60.27824105,Undergraduate & Postgraduate,9732,3073,452.73,39,25.0,39.72,39.92,38.94,118.81
3149,2017,41976.0,7880.0,18.77263198,3498.0,12.0,56:44:00,55.76772824,44.23227176,Undergraduate & Postgraduate,28707,13269,297.42,77,30.0,48.53,48.86,49.14,12.77
2571,2020,28434.0,2559.0,9.0,2547.0,11.16372203,51:49:00,51.0,49.0,UNDERGRADUATE & POSTGRADUATE,21187,7247,458.79,229,1.0,45.59,45.51,45.31,81.75
1900,2023,4466.0,402.0,9.0,290.0,15.4,27 : 73  ,27.0,73.0,undergraduate & postgraduate,3247,1219,835.17,78,178.0,35.3,28.29,25.92,15.9
1620,2026,26970.0,0.0,0.0,4293.0,6.282320056,58:42:00  ,58.0,42.0,UNDERGRADUATE & POSTGRADUATE,20402,6568,1036.01,57,354.0,34.64,26.97,32.47,4.69
1194,2025,13875.0,6799.0,49.0,1497.0,9.268537074,60:40:00,60.0,40.0,Undergraduate & Postgraduate,8962,4913,552.13,123,2.0,45.45,32.09,34.62,32.34
1987,2020,36.09,1.879,5.206428374,50.0,15.0, 50:50:00,49.5878839,50.4121161,Undergraduate & Postgraduate,25,11,458.79,229,1.0,45.59,45.51,45.31,81.75
2531,2020,15460.0,103.0,0.666235446,773.0,20.0,40 : 60,40.39517463,59.60482537,Undergraduate & Postgraduate,10504,4956,849.82,64,152.0,27.66,26.85,27.86,1.87
182,2024,23684.0,474.0,2.0,2545.0,9.306090373,66:34:00,66.0,34.0,undergraduate & postgraduate,13518,10166,1167.17,3,1100.5,29.97,8.2,1.23,12.54
2154,2018,17.552,483.0,2751.823154,50.0,16.0,52:48:00,51.51601394,48.48398606,Undergraduate & Postgraduate,9,9,753.41,23,137.0,27.51,26.17,27.54,310.08
1158,2024,11085.0,3658.0,33.0,788.0,14.06725888,41:59:00  ,41.0,59.0, Undergraduate & Postgraduate,7434,3651,629.21,256,1.0,44.21,29.31,36.0,15.65
2911,2023,14993.0,2099.0,14.0,1239.0,12.10088781,57:43:00,57.0,43.0, Undergraduate & Postgraduate,10464,4529,384.76,86,33.0,49.01,40.16,41.14,19.89
2,2018,32930.0,659.0,2.0,1745.0,18.87106017,34 : 66,34.0,66.0, Undergraduate & Postgraduate,21842,11088,847.21,17,415.5,19.6,19.74,19.77,332.45
1363,2020,22438.0,449.0,2.0,1565.0,14.33738019,71:29:00,71.0,29.0,Undergraduate & Postgraduate,14624,7814,918.61,23,338.0,26.38,25.6,26.04,609.34
1054,2025,33331.0,0.0,0.0,2443.0,13.64347114,50:50:00,50.0,50.0,Undergraduate & Postgraduate,22650,10681,1534.67,21,960.0,24.61,22.86,21.92,0.1
496,2017,2028.0,735.0,36.24260355,338.0,6.0,58:42:00,58.25170011,41.74829989,Undergraduate & Postgraduate,1102,926,420.63,67,33.0,37.8,37.48,37.57,17.07
2661,2017,37501.0,4125.0,11.0,3371.0,11.12459211,57:43:00,57.0,43.0,undergraduate & postgraduate,24677,12824,297.42,77,30.0,48.53,48.86,49.14,12.77
441,2023,24490.0,9306.0,38.0,1480.0,16.5472973, 54:46:00,54.0,46.0,Undergraduate & Postgraduate,15966,8524,532.05,119,2.0,45.62,30.96,36.67,30.4
2872,2026,18847.0,942.0,5.0,1329.0,14.18133935,60:40:00,60.0,40.0,Undergraduate & Postgraduate  ,13365,5482,1450.67,28,765.5,28.48,20.26,20.5,13.13
3254,2025,2957.0,0.0,0.0,203.0,14.56650246,30 : 70,30.0,70.0,Undergraduate & Postgraduate  ,1934,1023,1110.58,72,410.0,32.58,32.54,33.08,4.0
3138,2021,12048.0,565.0,4.689575033,753.0,16.0, 48:52:00,47.54922025,52.45077975,Undergraduate & Postgraduate,7428,4620,582.46,71,137.0,39.3,37.57,39.62,46.21
777,2018,6472.0,29.0,0.448084054,551.0,13.0,49:51:00,48.95732833,51.04267167,Undergraduate & Postgraduate,4830,1642,798.04,47,172.0,23.37,23.1,23.36,2.38
2100,2025,9024.0,1624.0,18.0,676.0,13.34911243,73:27:00,73.0,27.0,Undergraduate & Postgraduate,6648,2376,470.42,13,202.0,38.6,19.69,21.64,37.29
2254,2020,13869.0,264.0,1.903525849,603.0,23.0, 66:34:00,66.41724333,33.58275667,undergraduate & postgraduate,10853,3016,849.2,5,474.0,30.22,27.81,32.97,2.24
2796,2020,47385.0,21797.0,46.0,4588.0,10.32802964,56:44:00,56.0,44.0,undergraduate & postgraduate,33248,14137,361.65,42,29.0,45.89,44.51,47.2,20.46
2202,2022,3720.0,62.0,1.666666667,620.0,6.0,49:51:00,48.73655622,51.26344378,Undergraduate & Postgraduate,2844,876,654.0,4,469.0,37.35,39.49,38.35,2.44
1530,2023,27346.0,547.0,2.0,1818.0,15.04180418,55:45:00  ,55.0,45.0,UNDERGRADUATE & POSTGRADUATE,17697,9649,1132.64,39,220.0,31.32,17.49,9.26,14.96
1261,2026,26692.0,267.0,1.0,2061.0,12.95099466, 68:32:00,68.0,32.0,UNDERGRADUATE & POSTGRADUATE,23419,3273,1257.07,23,221.0,29.75,27.35,13.88,3.81
94,2022,4476.0,3.199,0.071470063,371.0,12.0,53:47:00,53.0,47.0,Undergraduate & Postgraduate,3559,917,558.25,10,183.0,48.39,50.6,53.26,6.99
767,2024,1654.0,0.0,0.0,96.0,17.22916667,31 : 69,31.0,69.0,Undergraduate & Postgraduate,1299,355,1005.42,118,149.0,33.09,24.1,32.62,6.94
200,2024,20859.0,1252.0,6.0,4172.0,4.999760307,61:39:00,61.0,39.0,Undergraduate & Postgraduate,11384,9475,629.21,256,1.0,44.21,29.31,36.0,15.65
2938,2022,17450.0,3783.0,21.67908309,1124.0,17.0, 54:46:00,54.0,46.0,undergraduate & postgraduate,10396,7054,503.59,117,2.0,45.11,44.69,45.1,21.23
835,2019,9816.0,98.0,1.0,904.0,10.85840708, 43:57:00,43.0,57.0,undergraduate & postgraduate,5590,4226,909.43,23,374.0,22.48,21.71,22.53,1.26
1319,2026,17199.0,344.0,2.0,1867.0,9.212104981,26 : 74,26.0,74.0, Undergraduate & Postgraduate,10163,7036,1036.01,57,354.0,34.64,26.97,32.47,4.69
1339,2023,32337.0,8084.0,25.0,3210.0,10.07383178,51:49:00,51.0,49.0,Undergraduate & Postgraduate,21590,10747,200.33,3,11.0,83.13,67.03,70.03,25.17
2809,2025,15590.0,2136.0,13.69986086,719.0,21.68289291,63:37:00,63.02739958,36.97260042,Undergraduate & Postgraduate,9009,6581,664.44,260,1.0,45.11,29.52,34.2,16.34
2368,2018,19548.0,941.0,4.813791692,724.0,27.0,51:49:00  ,51.28165422,48.71834578, UNDERGRADUATE & POSTGRADUATE,13692,5856,510.5,56,156.0,39.78,40.13,39.67,56.77
1525,2022,39904.0,399.0,1.0,2078.0,19.20307988, 56:44:00,56.0,44.0,UNDERGRADUATE & POSTGRADUATE,27754,12150,1169.52,80,121.0,25.65,25.99,25.62,89.52
406,2026,36811.0,12884.0,35.0,2272.0,16.20202465,49:51:00,49.0,51.0, Undergraduate & Postgraduate,26994,9817,559.59,39,27.0,46.68,36.42,48.16,22.85
3336,2024,29006.0,8979.0,30.95462141,1862.0,15.57787325,58:42:00,58.03288685,41.96711315,Undergraduate & Postgraduate,16812,12194,1155.03,48,262.0,30.75,20.29,16.11,11.29
1484,2022,6762.0,879.0,13.0,565.0,11.96814159,71:29:00,71.0,29.0,undergraduate & postgraduate,4101,2661,1361.97,31,349.0,19.12,18.66,18.91,11.9
3083,2017,40048.0,5737.0,14.32530963,5166.0,8.0,51:49:00,51.0,49.0,undergraduate & postgraduate,26276,13772,378.68,209,1.0,45.95,44.98,45.21,139.8
1285,2026,3598.0,0.0,0.0,240.0,14.99166667,53:47:00,53.27345613,46.72654387,undergraduate & postgraduate,2457,1141,1100.42,163,123.0,34.76,27.22,36.06,6.8
2276,2026,16211.0,3629.0,22.38865514,820.0,19.7695122, 37 : 63  ,36.50401035,63.49598965,UNDERGRADUATE & POSTGRADUATE,9550,6661,1388.78,46,116.0,30.1,24.89,17.44,9.38
1347,2019,4255.0,85.0,2.0,417.0,10.20383693,48:52:00,48.0,52.0,Undergraduate & Postgraduate,2481,1774,717.12,34,72.0,25.7,25.06,25.25,7.21
770,2021,11165.0,116.0,1.038961039,1015.0,11.0,45:55:00,44.7243912,55.2756088,Undergraduate & Postgraduate,6771,4394,909.99,76,172.0,27.62,27.21,27.87,1.88
2502,2023,22115.0,1548.0,7.0,1201.0,18.41382182,62:38:00,62.0,38.0,undergraduate & postgraduate,17492,4623,680.0,77,139.0,40.84,29.1,39.63,11.89
1005,2026,42846.0,4713.0,11.0,3612.0,11.86212625,46:54:00,46.0,54.0,Undergraduate & Postgraduate,25689,17157,788.07,38,67.0,42.47,28.29,30.02,13.2
573,2021,54134.0,541.0,1.0,5608.0,9.65299572, 45:55:00,45.0,55.0,Undergraduate & Postgraduate,34664,19470,1066.01,69,115.0,25.56,25.93,25.47,103.15
1019,2026,10175.0,0.0,0.0,2035.0,5.0,25 : 75  ,25.0,75.0,UNDERGRADUATE & POSTGRADUATE,6357,3818,1036.01,57,354.0,34.64,26.97,32.47,4.69
1797,2021,43585.0,8782.0,20.14913388,4680.0,9.0,58:42:00,58.0,42.0, UNDERGRADUATE & POSTGRADUATE,34776,8809,585.76,75,46.0,38.82,39.11,39.82,19.07
1764,2024,6798.0,1428.0,21.0,312.0,21.78846154,71:29:00,71.0,29.0, Undergraduate & Postgraduate,4995,1803,1637.33,48,387.0,19.23,18.6,18.65,11.77
1363,2021,21990.0,660.0,3.0,2573.0,8.54644384,69:31:00,69.0,31.0,Undergraduate & Postgraduate,18141,3849,958.44,26,321.0,26.11,25.82,27.08,455.28
444,2024,21262.0,6379.0,30.0,1220.0,17.42786885, 31 : 69,31.0,69.0,undergraduate & postgraduate,15052,6210,166.43,14,47.0,52.41,45.71,66.7,29.05
1218,2019,5687.0,1153.0,20.27430983,1110.0,5.0,56:44:00  ,56.16643692,43.83356308,undergraduate & postgraduate,4526,1161,504.26,27,90.0,30.74,29.09,29.12,14.89
1641,2020,44801.0,7616.0,17.0,3197.0,14.01345011,52:48:00,52.0,48.0,undergraduate & postgraduate,28633,16168,458.79,229,1.0,45.59,45.51,45.31,81.75
3369,2021,4976.0,108.0,2.170418006,889.0,6.0,56:44:00,56.0,44.0, Undergraduate & Postgraduate,3217,1759,951.49,117,24.0,24.78,25.02,24.49,4.04
1511,2026,3234.0,226.0,7.0,169.0,19.13609467,49:51:00,48.52189654,51.47810346,undergraduate & postgraduate,2911,323,939.71,7,71.0,41.4,41.43,43.8,9.14
1963,2026,1077.0,11.0,1.0,108.0,9.972222222,52:48:00,52.0,48.0,Undergraduate & Postgraduate,704,373,1349.57,120,36.0,29.01,25.61,22.27,5.48
2229,2023,54276.0,8629.0,15.8988878,5056.0,10.73496835,44:56:00,44.13026808,55.86973192,undergraduate & postgraduate,40382,13894,1150.91,45,105.0,28.03,14.59,6.96,11.93
363,2019,17883.0,5901.0,33.0,1864.0,9.59388412,37 : 63  ,37.36218786,62.63781214,Undergraduate & Postgraduate,12146,5737,83.33,3,36.0,67.94,65.05,76.71,33.67
2067,2022,3492.0,384.0,11.0,231.0,15.11688312,62:38:00,62.0,38.0,Undergraduate & Postgraduate,2526,966,964.78,43,68.0,25.29,26.47,24.49,7.33
2499,2017,6930.0,485.0,7.0,371.0,18.67924528,52:48:00,52.0,48.0,Undergraduate & Postgraduate,4709,2221,504.15,10,323.0,30.97,30.64,27.38,11.24
1495,2024,16338.0,3077.0,18.83176661,2005.0,8.148628429,54:46:00,54.30085079,45.69914921,Undergraduate & Postgraduate  ,11093,5245,892.0,48,87.0,28.84,12.17,3.19,19.47
2258,2021,9195.0,136.0,1.479064709,613.0,15.0,52:48:00,52.42561124,47.57438876,Undergraduate & Postgraduate  ,7106,2089,991.32,34,100.0,31.09,30.53,32.11,248.64
2058,2022,428485.0,0.0,0.0,31914.0,13.42623927, 50:50:00,50.0,50.0,undergraduate & postgraduate,333296,95189,855.0,1,855.0,30.72,36.14,40.18,0.0
2519,2018,16665.0,3.215,0.019291929,993.0,15.0,57:43:00,57.0,43.0,Undergraduate & Postgraduate,10721,5944,409.58,108,5.0,44.57,43.53,43.66,24.19
1952,2023,22492.0,5710.0,25.38608451,3060.0,7.350326797, 34 : 66,34.1545574,65.8454426,Undergraduate & Postgraduate,17421,5071,160.14,7,21.0,70.27,59.2,69.47,39.36
58,2019,318158.0,20664.0,6.494886189,18933.0,16.0,44:56:00,44.0,56.0,Undergraduate & Postgraduate,209219,108939,850.38,20,420.0,21.83,22.04,22.17,1.85
2112,2022,7.679,2.0,20.06762457,50.0,7.0, 59:41:00,58.98995344,41.01004656, UNDERGRADUATE & POSTGRADUATE,4,4,1064.0,35,105.0,30.36,30.33,30.45,241.41
950,2020,7777.0,1555.0,20.0,423.0,18.38534279,68:32:00,68.0,32.0,Undergraduate & Postgraduate,5042,2735,365.33,15,41.0,44.75,47.48,44.85,19.11
3356,2024,29221.0,3799.0,13.0,5844.0,5.000171116,63:37:00,63.0,37.0,Undergraduate & Postgraduate,21307,7914,986.71,45,358.0,33.36,33.62,34.06,3.22
607,2018,5781.0,116.0,2.0,403.0,14.34491315,34 : 66,34.0,66.0,Undergraduate & Postgraduate,3828,1953,787.5,27,360.0,24.98,25.34,25.46,3.59
575,2026,24851.0,5964.0,24.0,2735.0,9.086288848, 63:37:00,63.0,37.0,Undergraduate & Postgraduate,17330,7521,409.72,100,22.0,51.42,45.16,47.76,22.4
3163,2020,14.904,1.464,9.822866345,50.0,6.0,51:49:00,50.78990962,49.21009038, UNDERGRADUATE & POSTGRADUATE,12,3,360.83,85,33.0,47.97,48.42,47.92,14.63
173,2017,37099.0,1568.0,4.226529017,1613.0,23.0,58:42:00,57.99978265,42.00021735,UNDERGRADUATE & POSTGRADUATE,22916,14183,711.0,6,683.0,22.01,22.55,22.5,4.22
2645,2024,12830.0,2181.0,17.0,888.0,14.4481982, 66:34:00  ,66.0,34.0,Undergraduate & Postgraduate,7965,4865,439.0,17,130.0,45.47,37.52,37.55,28.36
2877,2021,35140.0,8885.0,25.28457598,1677.0,22.0,58:42:00,58.0,42.0,Undergraduate & Postgraduate,22509,12631,474.68,33,25.0,40.89,40.65,39.59,13.5
1000,2021,27177.0,0.0,0.0,1465.0,18.55085324,43:57:00,43.0,57.0,Undergraduate & Postgraduate,16498,10679,1000.37,19,208.0,22.55,22.26,23.59,2.13
1491,2026,48746.0,7799.0,16.0,7651.0,6.371193308,47:53:00,47.0,53.0,UNDERGRADUATE & POSTGRADUATE,35038,13708,755.8,56,15.0,43.69,42.15,43.47,9.93
1120,2022,18159.0,10425.0,57.40954898,1418.0,13.0,60:40:00,60.0,40.0,Undergraduate & Postgraduate,10602,7557,159.64,14,55.0,52.28,51.74,54.65,23.84
423,2019,20387.0,3.006,0.01474469,50.0,6.0,31 : 69,31.0,69.0,Undergraduate & Postgraduate,13829,6558,877.93,14,317.0,20.93,20.43,21.93,9.12
974,2025,21020.0,6762.0,32.1713282,1930.0,10.89119171,44:56:00,43.95028593,56.04971407,Undergraduate & Postgraduate,16165,4855,664.44,260,1.0,45.11,29.52,34.2,16.34
2646,2024,17095.0,7864.0,46.0,893.0,19.14333707,58:42:00,58.0,42.0,Undergraduate & Postgraduate  ,13552,3543,519.27,121,2.0,45.05,32.02,36.12,30.03
2473,2024,28649.0,10314.0,36.0,2022.0,14.16864491,60:40:00,60.0,40.0,Undergraduate & Postgraduate,19207,9442,166.43,14,47.0,52.41,45.71,66.7,29.05
957,2025,19073.0,2289.0,12.0,1707.0,11.17340363,47:53:00,47.0,53.0, UNDERGRADUATE & POSTGRADUATE,13473,5600,1672.0,2,1562.0,22.25,20.54,23.34,6.0
2909,2023,33484.0,5357.0,16.0,2424.0,13.81353135,55:45:00,55.0,45.0,Undergraduate & Postgraduate,23442,10042,746.62,16,274.0,32.35,27.42,34.64,19.32
1629,2026,12155.0,4011.0,33.0,654.0,18.58562691, 57:43:00  ,57.0,43.0,Undergraduate & Postgraduate,7050,5105,614.48,126,2.0,46.87,35.82,38.92,35.29
1855,2016,24365.0,2193.0,9.0,2438.0,9.993847416,39 : 61,39.0,61.0,Undergraduate & Postgraduate,16835,7530,489.38,24,85.0,31.56,30.99,32.26,7.42
1486,2025,16641.0,5034.0,30.24960626,997.0,16.69107322,41:59:00,40.81480409,59.18519591, Undergraduate & Postgraduate,11453,5188,1159.2,10,665.5,37.72,13.26,13.23,19.11
951,2021,9378.0,1446.0,15.41602024,1730.0,5.420809249,59:41:00,59.15222067,40.84777933,Undergraduate & Postgraduate  ,7802,1576,275.46,15,36.0,41.02,40.55,41.57,17.9
2413,2023,16873.0,2362.0,14.0,848.0,19.89740566,58:42:00,58.0,42.0,Undergraduate & Postgraduate,11119,5754,763.39,31,70.0,36.17,23.92,15.62,15.79
287,2026,173478.0,12143.0,7.0,9827.0,17.65320037,60:40:00,60.0,40.0,Undergraduate & Postgraduate,111505,61973,1164.33,41,347.0,33.47,25.16,18.14,5.76
3390,2025,50206.0,7531.0,15.0,2474.0,20.2934519,55:45:00  ,55.17521771,44.82478229,Undergraduate & Postgraduate,25467,24739,613.4,71,14.0,43.23,17.32,61.46,13.43
466,2021,20140.0,2.526,0.012542205,50.0,11.0,51:49:00,51.0,49.0,Undergraduate & Postgraduate  ,12665,7475,492.25,237,1.0,44.73,44.34,44.76,78.92
2366,2024,29066.0,3878.0,13.34036913,2676.0,10.86173393,60:40:00  ,59.81768021,40.18231979,undergraduate & postgraduate  ,19562,9504,632.63,78,123.0,42.24,31.14,41.55,10.98
1260,2024,2592.0,130.0,5.0,165.0,15.70909091,100:00:00,100.0,0.0, Undergraduate & Postgraduate,1341,1251,1185.91,124,28.0,27.19,22.28,20.27,5.07
3281,2026,15032.0,3272.0,21.764234,931.0,16.14607948,45:55:00,45.1360276,54.8639724,UNDERGRADUATE & POSTGRADUATE,10182,4850,435.0,18,152.0,45.17,43.87,38.33,33.0
2923,2024,27592.0,3311.0,12.0,2102.0,13.12654615,52:48:00  ,52.0,48.0,undergraduate & postgraduate,19284,8308,729.4,69,24.0,40.8,31.89,35.12,21.43
805,2025,2919.0,0.0,0.0,366.0,7.975409836,37 : 63,37.0,63.0,Undergraduate & Postgraduate  ,2004,915,1073.64,135,118.0,35.02,25.4,32.61,7.01
1869,2025,34894.0,1745.0,5.0,2178.0,16.02112029, 51:49:00,51.0,49.0,UNDERGRADUATE & POSTGRADUATE,26022,8872,1430.32,104,285.0,26.25,21.12,20.42,10.37
413,2024,32635.0,15665.0,48.0,1620.0,20.14506173,48:52:00,48.0,52.0,undergraduate & postgraduate  ,24006,8629,519.27,121,2.0,45.05,32.02,36.12,30.03
