country_code,country_name,year,gdp_per_capita_usd,education_expenditure_pct_gdp,tertiary_enrollment_ratio,population,literacy_rate_pct,data_source,download_timestamp_utc
GRC,Greece,2020,17886.733165236,,143.693344116211,10698599.0,,World Bank API,2026-07-13 06:56:42 UTC
GRC,Greece,2021,20652.89659591,,150.605484008789,10570130.0,,World Bank API,2026-07-13 06:56:42 UTC
GRC,Greece,2022,20884.6773436263,3.37547993659973,166.389556884766,10437805.0,,World Bank API,2026-07-13 06:56:42 UTC
GRC,Greece,2023,23343.7103964562,,165.113418579102,10407351.0,,World Bank API,2026-07-13 06:56:42 UTC
GRC,Greece,2024,24626.1481858973,,,10405134.0,,World Bank API,2026-07-13 06:56:42 UTC
GRL,Greenland,2020,54812.6661771023,,,56367.0,,World Bank API,2026-07-13 06:56:42 UTC
GRL,Greenland,2021,58135.9939910203,,,56653.0,,World Bank API,2026-07-13 06:56:42 UTC
GRL,Greenland,2022,55635.0006491223,,,56661.0,,World Bank API,2026-07-13 06:56:42 UTC
GRL,Greenland,2023,58498.9707973609,,,56865.0,,World Bank API,2026-07-13 06:56:42 UTC
GRL,Greenland,2024,,,,56836.0,,World Bank API,2026-07-13 06:56:42 UTC
GRD,Grenada,2020,8968.55890108484,,,116341.0,,World Bank API,2026-07-13 06:56:42 UTC
GRD,Grenada,2021,9617.28902905373,4.09030334217367,,116688.0,,World Bank API,2026-07-13 06:56:42 UTC
GRD,Grenada,2022,10469.3867012856,4.03767284869161,,116913.0,,World Bank API,2026-07-13 06:56:42 UTC
GRD,Grenada,2023,11414.4781691181,5.12544845968893,,117081.0,,World Bank API,2026-07-13 06:56:42 UTC
GRD,Grenada,2024,11528.9220811928,,,117207.0,,World Bank API,2026-07-13 06:56:42 UTC
GUM,Guam,2020,36482.9363953675,,,162158.0,,World Bank API,2026-07-13 06:56:42 UTC
GUM,Guam,2021,38074.8793745801,,,163730.0,,World Bank API,2026-07-13 06:56:42 UTC
GUM,Guam,2022,41833.1517132825,,,165180.0,,World Bank API,2026-07-13 06:56:42 UTC
GUM,Guam,2023,,,,166506.0,,World Bank API,2026-07-13 06:56:42 UTC
GUM,Guam,2024,,,,167777.0,,World Bank API,2026-07-13 06:56:42 UTC
GTM,Guatemala,2020,4477.61785000665,3.29485011100769,,17357325.0,,World Bank API,2026-07-13 06:56:42 UTC
GTM,Guatemala,2021,4912.62240414681,3.09189009666443,,17598650.0,,World Bank API,2026-07-13 06:56:42 UTC
GTM,Guatemala,2022,5356.92435887895,3.20787000656128,,17847877.0,83.0299987792969,World Bank API,2026-07-13 06:56:42 UTC
GTM,Guatemala,2023,5754.42833909847,3.10877990722656,27.2948879201171,18124838.0,83.0195796057608,World Bank API,2026-07-13 06:56:42 UTC
GTM,Guatemala,2024,6150.89465281457,3.07588005065918,,18406359.0,82.1100006103516,World Bank API,2026-07-13 06:56:42 UTC
GIN,Guinea,2020,1053.66097696415,2.44806003570557,,13371183.0,,World Bank API,2026-07-13 06:56:42 UTC
GIN,Guinea,2021,1244.96550477914,2.04074820610586,,13710513.0,,World Bank API,2026-07-13 06:56:42 UTC
GIN,Guinea,2022,1416.59612011764,2.00722302981184,,14055137.0,,World Bank API,2026-07-13 06:56:42 UTC
GIN,Guinea,2023,1555.49375806861,1.72470879088585,,14405468.0,,World Bank API,2026-07-13 06:56:42 UTC
GIN,Guinea,2024,1694.95375862185,,,14754785.0,,World Bank API,2026-07-13 06:56:42 UTC
GNB,Guinea-Bissau,2020,846.918134967613,,,2013255.0,,World Bank API,2026-07-13 06:56:42 UTC
GNB,Guinea-Bissau,2021,926.54619187706,,,2058841.0,,World Bank API,2026-07-13 06:56:42 UTC
GNB,Guinea-Bissau,2022,881.602654162231,,,2105529.0,63.9300003051758,World Bank API,2026-07-13 06:56:42 UTC
GNB,Guinea-Bissau,2023,964.431832665395,,,2153339.0,,World Bank API,2026-07-13 06:56:42 UTC
GNB,Guinea-Bissau,2024,998.376093392688,,,2201352.0,,World Bank API,2026-07-13 06:56:42 UTC
GUY,Guyana,2020,6775.70939096303,,,807481.0,85.6399993896484,World Bank API,2026-07-13 06:56:42 UTC
GUY,Guyana,2021,9860.87014834386,,,815482.0,,World Bank API,2026-07-13 06:56:42 UTC
GUY,Guyana,2022,17913.4928066879,,,821637.0,,World Bank API,2026-07-13 06:56:42 UTC
GUY,Guyana,2023,20473.7002190617,,25.1520757996244,826353.0,,World Bank API,2026-07-13 06:56:42 UTC
GUY,Guyana,2024,29675.2501582835,,26.4315792489043,831087.0,,World Bank API,2026-07-13 06:56:42 UTC
HTI,Haiti,2020,1290.32538667383,1.11353641558643,,11243848.0,,World Bank API,2026-07-13 06:56:42 UTC
HTI,Haiti,2021,1824.6798742577,1.24275181117048,,11374586.0,,World Bank API,2026-07-13 06:56:42 UTC
HTI,Haiti,2022,1748.40890116803,1.02689812206798,,11503606.0,,World Bank API,2026-07-13 06:56:42 UTC
HTI,Haiti,2023,1681.84407667059,0.964648012977964,,11637398.0,,World Bank API,2026-07-13 06:56:42 UTC
HTI,Haiti,2024,2060.35591768638,,,11772557.0,,World Bank API,2026-07-13 06:56:42 UTC
HPC,Heavily indebted poor countries (HIPC),2020,963.808519118256,3.3367600440979,8.93181037902832,846861642.0,64.9599990844727,World Bank API,2026-07-13 06:56:42 UTC
HPC,Heavily indebted poor countries (HIPC),2021,1062.58689269634,3.31281536274069,9.09300994873047,869987833.0,65.4199981689453,World Bank API,2026-07-13 06:56:42 UTC
HPC,Heavily indebted poor countries (HIPC),2022,1123.26894975331,3.0972642678305,,892885172.0,65.870002746582,World Bank API,2026-07-13 06:56:42 UTC
HPC,Heavily indebted poor countries (HIPC),2023,1157.85200500349,3.24413772101569,,916223767.0,66.3000030517578,World Bank API,2026-07-13 06:56:42 UTC
HPC,Heavily indebted poor countries (HIPC),2024,1220.84577070029,,,940304348.0,66.629997253418,World Bank API,2026-07-13 06:56:42 UTC
HND,Honduras,2020,2307.61494319511,6.09801328648889,,10119640.0,,World Bank API,2026-07-13 06:56:42 UTC
HND,Honduras,2021,2735.14751503977,5.88160201792279,,10289877.0,,World Bank API,2026-07-13 06:56:42 UTC
HND,Honduras,2022,3003.28996826399,4.48280030802056,,10463872.0,88.2192789618317,World Bank API,2026-07-13 06:56:42 UTC
HND,Honduras,2023,3227.45762509776,4.54962037172702,,10644851.0,87.0899963378906,World Bank API,2026-07-13 06:56:42 UTC
HND,Honduras,2024,3415.96027916712,,23.3177890777588,10825703.0,88.25,World Bank API,2026-07-13 06:56:42 UTC
HKG,"Hong Kong SAR, China",2020,46109.2299946609,4.40563011169434,89.9479038224414,7481000.0,,World Bank API,2026-07-13 06:56:42 UTC
HKG,"Hong Kong SAR, China",2021,49770.5642374739,4.00030994415283,97.3813269493844,7413100.0,,World Bank API,2026-07-13 06:56:42 UTC
HKG,"Hong Kong SAR, China",2022,48825.0272275805,3.72866988182068,100.776315789474,7346100.0,,World Bank API,2026-07-13 06:56:42 UTC
HKG,"Hong Kong SAR, China",2023,50525.1119312663,3.80328011512756,105.461738484398,7536100.0,,World Bank API,2026-07-13 06:56:42 UTC
HKG,"Hong Kong SAR, China",2024,54274.7547767073,3.80552005767822,120.08978583196,7524100.0,,World Bank API,2026-07-13 06:56:42 UTC
HUN,Hungary,2020,16386.9308821258,4.12265014648438,56.6071815490723,9670419.0,,World Bank API,2026-07-13 06:56:42 UTC
HUN,Hungary,2021,19030.628130329,4.65407991409302,58.6536102294922,9630932.0,,World Bank API,2026-07-13 06:56:42 UTC
HUN,Hungary,2022,18428.028825614,3.8011999130249,60.2746810913086,9605074.0,,World Bank API,2026-07-13 06:56:42 UTC
HUN,Hungary,2023,22208.6509820466,,56.5924415588379,9592186.0,,World Bank API,2026-07-13 06:56:42 UTC
HUN,Hungary,2024,23305.4482514359,,60.5168685913086,9562065.0,,World Bank API,2026-07-13 06:56:42 UTC
IBD,IBRD only,2020,6189.46595997499,4.30487012863159,45.7753410339355,4878296727.0,89.6399993896484,World Bank API,2026-07-13 06:56:42 UTC
IBD,IBRD only,2021,7312.40590533832,4.04323350069167,48.078239440918,4905212516.0,89.8600006103516,World Bank API,2026-07-13 06:56:42 UTC
IBD,IBRD only,2022,7679.78639337735,3.61195433197001,50.1821708679199,4928196300.0,90.1699981689453,World Bank API,2026-07-13 06:56:42 UTC
IBD,IBRD only,2023,7892.13359236419,3.6590050458908,52.1241912841797,4952209753.0,90.4400024414062,World Bank API,2026-07-13 06:56:42 UTC
IBD,IBRD only,2024,8186.57476056638,,52.829891204834,4979670326.0,90.6900024414062,World Bank API,2026-07-13 06:56:42 UTC
IBT,IDA & IBRD total,2020,4923.39708871472,4.01641864383637,34.881721496582,6665588686.0,84.8899993896484,World Bank API,2026-07-13 06:56:42 UTC
IBT,IDA & IBRD total,2021,5754.17990139813,3.7070300579071,36.371711730957,6731708832.0,85.0999984741211,World Bank API,2026-07-13 06:56:42 UTC
IBT,IDA & IBRD total,2022,6024.32591287554,3.49933781956284,37.5708808898926,6793703268.0,85.379997253418,World Bank API,2026-07-13 06:56:42 UTC
IBT,IDA & IBRD total,2023,6126.38809068241,3.51481008529663,38.8012886047363,6857438587.0,85.6100006103516,World Bank API,2026-07-13 06:56:42 UTC
IBT,IDA & IBRD total,2024,6304.3969997243,,39.3488082885742,6925362193.0,85.8199996948242,World Bank API,2026-07-13 06:56:42 UTC
IDB,IDA blend,2020,2014.81189013082,3.71980683449924,11.1854295730591,626440308.0,67.870002746582,World Bank API,2026-07-13 06:56:42 UTC
IDB,IDA blend,2021,2148.31628647273,3.14335470187693,11.750789642334,639196319.0,68.2099990844727,World Bank API,2026-07-13 06:56:42 UTC
IDB,IDA blend,2022,2241.22931753571,2.72738253259215,10.9789304733276,651895919.0,68.5400009155273,World Bank API,2026-07-13 06:56:42 UTC
IDB,IDA blend,2023,1922.68195677238,3.34005209256916,11.2455501556397,664395892.0,68.8600006103516,World Bank API,2026-07-13 06:56:42 UTC
IDB,IDA blend,2024,1658.96290902751,,12.5017795562744,676957651.0,69.1900024414062,World Bank API,2026-07-13 06:56:42 UTC
IDX,IDA only,2020,1172.52623503626,3.29376565416048,12.1009197235107,1160851651.0,69.3000030517578,World Bank API,2026-07-13 06:56:42 UTC
IDX,IDA only,2021,1257.78054041357,3.15661438703005,12.3128900527954,1187299997.0,69.8000030517578,World Bank API,2026-07-13 06:56:42 UTC
IDX,IDA only,2022,1333.98547158611,3.08249624893127,12.5317802429199,1213611049.0,70.2399978637695,World Bank API,2026-07-13 06:56:42 UTC
IDX,IDA only,2023,1330.08005697828,3.21562023947166,12.8625402450562,1240832942.0,70.620002746582,World Bank API,2026-07-13 06:56:42 UTC
IDX,IDA only,2024,1395.67575971244,,12.8071804046631,1268734216.0,70.9199981689453,World Bank API,2026-07-13 06:56:42 UTC
IDA,IDA total,2020,1467.74475406134,3.33492875069124,11.8063497543335,1787291959.0,68.4800033569336,World Bank API,2026-07-13 06:56:42 UTC
IDA,IDA total,2021,1569.43031809587,3.15661438703005,12.1378402709961,1826496316.0,68.9400024414062,World Bank API,2026-07-13 06:56:42 UTC
IDA,IDA total,2022,1651.01916315494,3.06772823003204,12.0069704055786,1865506968.0,69.3600006103516,World Bank API,2026-07-13 06:56:42 UTC
IDA,IDA total,2023,1536.73358897841,3.22974322056608,12.314169883728,1905228834.0,69.7300033569336,World Bank API,2026-07-13 06:56:42 UTC
IDA,IDA total,2024,1487.2803211344,,12.7190599441528,1945691867.0,70.0500030517578,World Bank API,2026-07-13 06:56:42 UTC
ISL,Iceland,2020,60127.9393575616,8.5838098526001,74.5906066894531,366463.0,,World Bank API,2026-07-13 06:56:42 UTC
ISL,Iceland,2021,70425.4064277273,8.2265796661377,86.5232086181641,372520.0,,World Bank API,2026-07-13 06:56:42 UTC
ISL,Iceland,2022,76376.9599334915,7.30798006057739,84.985237121582,382003.0,,World Bank API,2026-07-13 06:56:42 UTC
ISL,Iceland,2023,82201.2908518078,,76.5200729370117,385663.0,,World Bank API,2026-07-13 06:56:42 UTC
ISL,Iceland,2024,85863.1479330343,,,386506.0,,World Bank API,2026-07-13 06:56:42 UTC
IND,India,2020,1907.04251637669,4.29335021972656,29.8196397708424,1402617695.0,75.5270629470344,World Bank API,2026-07-13 06:56:42 UTC
IND,India,2021,2239.61384367482,4.62949991226196,31.5741765984501,1414203896.0,76.0596617430205,World Bank API,2026-07-13 06:56:42 UTC
IND,India,2022,2279.98145719369,4.09865814174589,32.6703053423023,1425423212.0,76.3199996948242,World Bank API,2026-07-13 06:56:42 UTC
IND,India,2023,2434.44826340989,,34.2394344991225,1438069596.0,81.6999969482422,World Bank API,2026-07-13 06:56:42 UTC
IND,India,2024,2591.9916607122,,34.4184659748952,1450935791.0,78.1625330351403,World Bank API,2026-07-13 06:56:42 UTC
IDN,Indonesia,2020,3853.70288774146,1.01593221347809,38.1650601406923,274814866.0,96.0,World Bank API,2026-07-13 06:56:42 UTC
IDN,Indonesia,2021,4287.17313995098,1.03221750658374,40.6293239880732,276758053.0,,World Bank API,2026-07-13 06:56:42 UTC
IDN,Indonesia,2022,4730.83484836107,0.863943349575907,42.3260385456152,278830529.0,,World Bank API,2026-07-13 06:56:42 UTC
IDN,Indonesia,2023,4876.2992959843,1.27517088245674,44.8813034886441,281190067.0,,World Bank API,2026-07-13 06:56:42 UTC
IDN,Indonesia,2024,4925.43644992666,,,283487931.0,,World Bank API,2026-07-13 06:56:42 UTC
IRN,"Iran, Islamic Rep.",2020,3202.50003502169,3.20495009422302,55.6366691589355,87723443.0,87.9028264049083,World Bank API,2026-07-13 06:56:42 UTC
IRN,"Iran, Islamic Rep.",2021,4605.14881318992,,54.3051986694336,88455488.0,88.4555944977134,World Bank API,2026-07-13 06:56:42 UTC
IRN,"Iran, Islamic Rep.",2022,4721.20437099984,2.6699800491333,58.6838607788086,89524246.0,88.5942297159365,World Bank API,2026-07-13 06:56:42 UTC
IRN,"Iran, Islamic Rep.",2023,5049.29931642754,2.82443290958712,,90608707.0,88.9168161136597,World Bank API,2026-07-13 06:56:42 UTC
IRN,"Iran, Islamic Rep.",2024,5190.16959024821,,,91567738.0,,World Bank API,2026-07-13 06:56:42 UTC
IRQ,Iraq,2020,4295.18945121228,,,42116605.0,,World Bank API,2026-07-13 06:56:42 UTC
IRQ,Iraq,2021,4868.49431080783,,,43071211.0,84.0648941705243,World Bank API,2026-07-13 06:56:42 UTC
IRQ,Iraq,2022,6520.73154560584,,,44070551.0,,World Bank API,2026-07-13 06:56:42 UTC
IRQ,Iraq,2023,5965.31835077761,,,45074049.0,,World Bank API,2026-07-13 06:56:42 UTC
IRQ,Iraq,2024,6073.61032342708,,,46042015.0,,World Bank API,2026-07-13 06:56:42 UTC
IRL,Ireland,2020,86514.0706108754,3.19163990020752,74.1961975097656,5039747.0,,World Bank API,2026-07-13 06:56:42 UTC
IRL,Ireland,2021,103783.446284479,2.90461993217468,78.4613265991211,5110585.0,,World Bank API,2026-07-13 06:56:42 UTC
IRL,Ireland,2022,105190.685952731,,77.5933380126953,5212836.0,,World Bank API,2026-07-13 06:56:42 UTC
IRL,Ireland,2023,106818.917130804,,,5311538.0,,World Bank API,2026-07-13 06:56:42 UTC
IRL,Ireland,2024,112894.953240805,,,5395790.0,,World Bank API,2026-07-13 06:56:42 UTC
IMN,Isle of Man,2020,79513.5330346598,,,84064.0,,World Bank API,2026-07-13 06:56:42 UTC
IMN,Isle of Man,2021,94299.969348965,,,84106.0,,World Bank API,2026-07-13 06:56:42 UTC
IMN,Isle of Man,2022,88328.548125887,,,84132.0,,World Bank API,2026-07-13 06:56:42 UTC
IMN,Isle of Man,2023,90015.2074234398,,,84165.0,,World Bank API,2026-07-13 06:56:42 UTC
IMN,Isle of Man,2024,,,,84160.0,,World Bank API,2026-07-13 06:56:42 UTC
ISR,Israel,2020,44590.8237253282,6.51824998855591,57.633861541748,9215100.0,,World Bank API,2026-07-13 06:56:42 UTC
ISR,Israel,2021,52258.4693499398,6.16727018356323,60.2585487365723,9371400.0,,World Bank API,2026-07-13 06:56:42 UTC
ISR,Israel,2022,54947.2091250715,5.93291997909546,58.9500617980957,9557500.0,,World Bank API,2026-07-13 06:56:42 UTC
ISR,Israel,2023,52126.4489280033,,57.143440246582,9849000.0,,World Bank API,2026-07-13 06:56:42 UTC
ISR,Israel,2024,54216.5218142787,,56.2561111450195,10002200.0,,World Bank API,2026-07-13 06:56:42 UTC
ITA,Italy,2020,32091.4866621366,4.41803979873657,68.7231063842773,59438851.0,,World Bank API,2026-07-13 06:56:42 UTC
ITA,Italy,2021,36852.5425414951,4.17118978500366,71.2745208740234,59133173.0,,World Bank API,2026-07-13 06:56:42 UTC
ITA,Italy,2022,35653.9042103495,4.06775999069214,73.8962097167969,59013667.0,,World Bank API,2026-07-13 06:56:42 UTC
ITA,Italy,2023,39279.699782164,,75.9496536254883,58984216.0,,World Bank API,2026-07-13 06:56:42 UTC
ITA,Italy,2024,40429.6224047352,,,58952704.0,,World Bank API,2026-07-13 06:56:42 UTC
JAM,Jamaica,2020,5299.04530804283,5.38065828197341,,2830739.0,,World Bank API,2026-07-13 06:56:42 UTC
JAM,Jamaica,2021,5625.67806271236,5.63122987747192,,2837682.0,,World Bank API,2026-07-13 06:56:42 UTC
JAM,Jamaica,2022,6626.47502388538,5.35435009002685,,2839144.0,,World Bank API,2026-07-13 06:56:42 UTC
JAM,Jamaica,2023,7542.39855849054,5.65453693979426,,2839786.0,,World Bank API,2026-07-13 06:56:42 UTC
JAM,Jamaica,2024,7753.8119527678,5.51383018493652,,2839175.0,,World Bank API,2026-07-13 06:56:42 UTC
JPN,Japan,2020,41098.9739004553,3.30628991127014,62.2987403869629,126261000.0,,World Bank API,2026-07-13 06:56:42 UTC
JPN,Japan,2021,41580.739040705,3.33663988113403,62.0412483215332,125681593.0,,World Bank API,2026-07-13 06:56:42 UTC
JPN,Japan,2022,35548.2645222433,,63.3752288818359,125124989.0,,World Bank API,2026-07-13 06:56:42 UTC
JPN,Japan,2023,35215.003535366,,64.4907608032227,124516650.0,,World Bank API,2026-07-13 06:56:42 UTC
JPN,Japan,2024,33797.1014287876,,,123975371.0,,World Bank API,2026-07-13 06:56:42 UTC
JOR,Jordan,2020,4411.48321838396,3.55303483980158,30.2879665605319,10865228.0,,World Bank API,2026-07-13 06:56:42 UTC
JOR,Jordan,2021,4581.71967230365,3.13837003707886,30.451314266821,11066356.0,,World Bank API,2026-07-13 06:56:42 UTC
JOR,Jordan,2022,4754.41362207378,3.15300011634827,32.5119829829151,11256263.0,,World Bank API,2026-07-13 06:56:42 UTC
JOR,Jordan,2023,4906.23543006639,3.51486315596325,33.0567036969523,11439213.0,94.8499984741211,World Bank API,2026-07-13 06:56:42 UTC
JOR,Jordan,2024,5073.92103605892,3.23356008529663,35.9184001120427,11552876.0,94.4400024414062,World Bank API,2026-07-13 06:56:42 UTC
KAZ,Kazakhstan,2020,8781.50797787648,4.44620380169618,62.2921373672319,19482117.0,,World Bank API,2026-07-13 06:56:42 UTC
KAZ,Kazakhstan,2021,9983.60103576902,4.38569397571466,59.3849415869809,19743603.0,,World Bank API,2026-07-13 06:56:42 UTC
KAZ,Kazakhstan,2022,11255.3396437881,4.36185360851405,57.2459264222925,20034609.0,,World Bank API,2026-07-13 06:56:42 UTC
KAZ,Kazakhstan,2023,12879.4275257974,4.86469984054565,54.6563982045582,20330104.0,,World Bank API,2026-07-13 06:56:42 UTC
KAZ,Kazakhstan,2024,14154.6324958076,,53.4564204414133,20592571.0,,World Bank API,2026-07-13 06:56:42 UTC
KEN,Kenya,2020,1927.66459027849,5.04574892454155,,52217334.0,,World Bank API,2026-07-13 06:56:42 UTC
KEN,Kenya,2021,2061.35622089594,4.89040202257195,,53219166.0,,World Bank API,2026-07-13 06:56:42 UTC
KEN,Kenya,2022,2109.56288513137,4.51101801829815,,54252461.0,,World Bank API,2026-07-13 06:56:42 UTC
KEN,Kenya,2023,1942.58802756191,3.96229304413263,8.67676730066979,55339003.0,,World Bank API,2026-07-13 06:56:42 UTC
KEN,Kenya,2024,2133.46193404026,4.02242346098974,10.4185962462804,56432944.0,,World Bank API,2026-07-13 06:56:42 UTC
KIR,Kiribati,2020,1751.87199542272,16.2303756141975,,126099.0,98.6079816424987,World Bank API,2026-07-13 06:56:42 UTC
KIR,Kiribati,2021,2223.54147866465,13.9871516883117,,128377.0,,World Bank API,2026-07-13 06:56:42 UTC
KIR,Kiribati,2022,2078.7648751855,14.7860312820513,,130469.0,,World Bank API,2026-07-13 06:56:42 UTC
KIR,Kiribati,2023,2200.68918614289,16.39053,,132530.0,,World Bank API,2026-07-13 06:56:42 UTC
KIR,Kiribati,2024,2550.98377226188,,4.96087980270386,134518.0,,World Bank API,2026-07-13 06:56:42 UTC
PRK,"Korea, Dem. People's Rep.",2020,,,,26136312.0,,World Bank API,2026-07-13 06:56:42 UTC
PRK,"Korea, Dem. People's Rep.",2021,,,,26232534.0,,World Bank API,2026-07-13 06:56:42 UTC
PRK,"Korea, Dem. People's Rep.",2022,,,,26328845.0,,World Bank API,2026-07-13 06:56:42 UTC
PRK,"Korea, Dem. People's Rep.",2023,,,,26418204.0,,World Bank API,2026-07-13 06:56:42 UTC
PRK,"Korea, Dem. People's Rep.",2024,,,,26498823.0,,World Bank API,2026-07-13 06:56:42 UTC
KOR,"Korea, Rep.",2020,33645.7719545073,4.52706003189087,96.8767700195312,51836239.0,,World Bank API,2026-07-13 06:56:42 UTC
KOR,"Korea, Rep.",2021,37518.4635305697,4.55590009689331,100.359878540039,51769539.0,,World Bank API,2026-07-13 06:56:42 UTC
KOR,"Korea, Rep.",2022,34822.4048404971,5.40910005569458,102.813056945801,51672569.0,,World Bank API,2026-07-13 06:56:42 UTC
KOR,"Korea, Rep.",2023,35674.095995632,,106.709167480469,51712619.0,,World Bank API,2026-07-13 06:56:42 UTC
KOR,"Korea, Rep.",2024,36238.639908315,,111.853302001953,51751065.0,,World Bank API,2026-07-13 06:56:42 UTC
XKX,Kosovo,2020,4320.58382547288,,,1790151.0,,World Bank API,2026-07-13 06:56:42 UTC
XKX,Kosovo,2021,5269.69946181439,,,1786079.0,,World Bank API,2026-07-13 06:56:42 UTC
XKX,Kosovo,2022,5298.1473871027,,,1768096.0,,World Bank API,2026-07-13 06:56:42 UTC
XKX,Kosovo,2023,6220.33213919344,,,1682668.0,,World Bank API,2026-07-13 06:56:42 UTC
XKX,Kosovo,2024,7026.6988128325,,,1594353.0,,World Bank API,2026-07-13 06:56:42 UTC
KWT,Kuwait,2020,25236.0755848941,6.24513034913966,53.731878917367,4400267.0,96.4599990844727,World Bank API,2026-07-13 06:56:42 UTC
KWT,Kuwait,2021,34018.6342592913,7.76246706467929,51.8967176944636,4360865.0,,World Bank API,2026-07-13 06:56:42 UTC
KWT,Kuwait,2022,39981.7691035833,6.58236499988891,,4589643.0,,World Bank API,2026-07-13 06:56:42 UTC
KWT,Kuwait,2023,34091.9714813002,5.0262608311279,,4853420.0,,World Bank API,2026-07-13 06:56:42 UTC
KWT,Kuwait,2024,32855.7209688827,6.43592667889685,,4897263.0,,World Bank API,2026-07-13 06:56:42 UTC
KGZ,Kyrgyz Republic,2020,1229.51766602907,5.7331600189209,45.3327840830343,6726596.0,,World Bank API,2026-07-13 06:56:42 UTC
KGZ,Kyrgyz Republic,2021,1349.99730650542,5.16667985916138,51.6239256637785,6851224.0,,World Bank API,2026-07-13 06:56:42 UTC
KGZ,Kyrgyz Republic,2022,1739.72018344174,7.16884382244099,54.2184527097527,6975220.0,,World Bank API,2026-07-13 06:56:42 UTC
KGZ,Kyrgyz Republic,2023,2138.22210211478,6.82694680798777,53.588822099772,7099750.0,,World Bank API,2026-07-13 06:56:42 UTC
KGZ,Kyrgyz Republic,2024,2514.81066933171,,53.1743590503791,7221868.0,,World Bank API,2026-07-13 06:56:42 UTC
LAO,Lao PDR,2020,2583.77730696131,1.91597273223857,12.561911777868,7346533.0,,World Bank API,2026-07-13 06:56:42 UTC
LAO,Lao PDR,2021,2526.05105018529,1.85949176876536,12.4396649191011,7453194.0,,World Bank API,2026-07-13 06:56:42 UTC
LAO,Lao PDR,2022,2046.40440255621,1.46083440434069,13.677811550152,7559007.0,,World Bank API,2026-07-13 06:56:42 UTC
LAO,Lao PDR,2023,2066.94979776957,1.23375160355741,14.8841695785522,7664993.0,75.6399993896484,World Bank API,2026-07-13 06:56:42 UTC
LAO,Lao PDR,2024,2123.97909415109,,,7769819.0,,World Bank API,2026-07-13 06:56:42 UTC
LTE,Late-demographic dividend,2020,9874.06805462328,4.44620380169618,57.8864784240723,2316152452.0,96.3600006103516,World Bank API,2026-07-13 06:56:42 UTC
LTE,Late-demographic dividend,2021,11760.0897155889,4.42390200914334,61.8659400939941,2320127658.0,96.4800033569336,World Bank API,2026-07-13 06:56:42 UTC
LTE,Late-demographic dividend,2022,12287.4566066286,4.34076190443098,65.5056533813477,2323799602.0,96.6100006103516,World Bank API,2026-07-13 06:56:42 UTC
LTE,Late-demographic dividend,2023,12427.24971376,4.03084428001739,68.1330413818359,2326294294.0,96.7300033569336,World Bank API,2026-07-13 06:56:42 UTC
LTE,Late-demographic dividend,2024,12874.6436381177,,69.3638916015625,2328876323.0,96.8499984741211,World Bank API,2026-07-13 06:56:42 UTC
LAC,Latin America & Caribbean (excluding high income),2020,6651.15822114273,4.54901954970835,52.8043212890625,606535582.0,94.0500030517578,World Bank API,2026-07-13 06:56:42 UTC
LAC,Latin America & Caribbean (excluding high income),2021,7694.61136917625,4.08717467298944,54.614860534668,610122057.0,94.2399978637695,World Bank API,2026-07-13 06:56:42 UTC
LAC,Latin America & Caribbean (excluding high income),2022,8838.67169511547,3.83975005149841,56.1285705566406,613861839.0,94.4300003051758,World Bank API,2026-07-13 06:56:42 UTC
LAC,Latin America & Caribbean (excluding high income),2023,9891.4632795533,3.79014883614714,58.5862693786621,618190397.0,94.5800018310547,World Bank API,2026-07-13 06:56:42 UTC
LAC,Latin America & Caribbean (excluding high income),2024,10065.5029056612,,56.6634292602539,622564181.0,94.7099990844727,World Bank API,2026-07-13 06:56:42 UTC
TLA,Latin America & the Caribbean (IDA & IBRD countries),2020,6965.15053129735,4.53493916058743,54.8506698608398,630051021.0,94.2300033569336,World Bank API,2026-07-13 06:56:42 UTC
TLA,Latin America & the Caribbean (IDA & IBRD countries),2021,8076.87634033776,4.08717467298944,56.7357902526855,633862610.0,94.4100036621094,World Bank API,2026-07-13 06:56:42 UTC
TLA,Latin America & the Caribbean (IDA & IBRD countries),2022,9177.79711881332,3.83975005149841,58.2713890075684,637837815.0,94.5999984741211,World Bank API,2026-07-13 06:56:42 UTC
TLA,Latin America & the Caribbean (IDA & IBRD countries),2023,10259.5487208892,3.79014883614714,60.7355194091797,642397939.0,94.75,World Bank API,2026-07-13 06:56:42 UTC
TLA,Latin America & the Caribbean (IDA & IBRD countries),2024,10441.4685782421,,59.0615386962891,647003746.0,94.879997253418,World Bank API,2026-07-13 06:56:42 UTC
LVA,Latvia,2020,17564.2321549354,4.99749994277954,94.5108337402344,1900449.0,,World Bank API,2026-07-13 06:56:42 UTC
LVA,Latvia,2021,20261.8887788916,4.76774978637695,93.4839324951172,1884490.0,,World Bank API,2026-07-13 06:56:42 UTC
LVA,Latvia,2022,20221.103686109,4.3196702003479,91.3303680419922,1879383.0,,World Bank API,2026-07-13 06:56:42 UTC
LVA,Latvia,2023,22710.2637544197,,85.7360610961914,1883710.0,,World Bank API,2026-07-13 06:56:42 UTC
LVA,Latvia,2024,23578.9663562625,,82.917350769043,1866124.0,,World Bank API,2026-07-13 06:56:42 UTC
LDC,Least developed countries: UN classification,2020,1089.46260850363,3.06497843916225,10.5179395675659,1082754466.0,66.4499969482422,World Bank API,2026-07-13 06:56:42 UTC
