university,year,rank_display,score,link,country,city,region,logo,type,research_output,student_faculty_ratio,international_students,size,faculty_count,normalized_name,university_id,2024 RANK,2023 RANK,Institution Name,Country Code,Country,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Overall SCORE
,,,,,,,,,,,,,,,universidad austral de chile,U002311,1001-1200,1001-1200,Universidad Austral de Chile,CL,Chile,L,FC,HI,4,B,15.6,560,10.7,601+,3.5,701+,6.6,701+,16.0,650,1.9,701+,7.6,701+,4.7,701+,2.2,701+,-
,,,,,,,,,,,,,,,universidad autonoma chapingo,U002312,1001-1200,751-800,Universidad Autónoma Chapingo,MX,Mexico,M,FO,HI,5,A,4.1,601+,2.5,601+,73.5,169,1.4,701+,2.8,701+,1.3,701+,1.0,701+,6.7,701+,1.6,701+,-
,,,,,,,,,,,,,,,universidad autonoma de guadalajara,U002319,1001-1200,1401+,Universidad Autónoma de Guadalajara (UAG),MX,Mexico,L,FC,LO,4,C,6.5,601+,5.2,601+,17.5,701+,1.1,701+,39.4,414,20.0,548,1.0,701+,3.9,701+,,,-
,,,,,,,,,,,,,,,universidad autonoma de nuevo leon,U002321,1001-1200,1001-1200,Universidad Autónoma de Nuevo León,MX,Mexico,XL,FC,HI,4,A,15.4,566,12.5,601+,2.2,701+,1.8,701+,3.4,701+,1.1,701+,2.2,701+,11.5,701+,15.4,603=,-
,,,,,,,,,,,,,,,universidad autonoma del estado de hidalgo,U002325,1001-1200,801-1000,Universidad Autónoma del Estado de Hidalgo (UAEH),MX,Mexico,XL,FC,MD,5,A,3.9,601+,7.2,601+,43.2,362,1.4,701+,2.4,701+,1.8,701+,1.0,701+,7.6,701+,2.6,701+,-
,,,,,,,,,,,,,,,universidad autonoma del estado de mexico,U002326,1001-1200,801-1000,Universidad Autónoma del Estado de México (UAEMex),MX,Mexico,XL,FC,MD,5,A,21.4,404,6.5,601+,4.9,701+,1.5,701+,3.0,701+,1.1,701+,1.1,701+,3.9,701+,8.4,695=,-
,,,,,,,,,,,,,,,universidad de cordoba espana,U002362,1001-1200,,Universidad de Córdoba - España,ES,Spain,L,CO,VH,4,,10.6,601+,3.4,601+,28.0,546,10.4,701+,,,,,33.3,430,4.3,701+,,,-
,,,,,,,,,,,,,,,universidad de leon,U002376,1001-1200,,Universidad de León,ES,Spain,M,FO,VH,3,,5.7,601+,3.1,601+,63.9,220,3.9,701+,3.5,701+,4.4,701+,4.5,701+,8.1,701+,,,-
,,,,,,,,,,,,,,,universidad de lima,U002377,1001-1200,1001-1200,Universidad de Lima,PE,Peru,L,FO,MD,4,B,10.3,601+,27.3,355,4.3,701+,1.2,701+,3.4,701+,2.0,701+,1.0,701+,16.1,522,1.5,701+,-
,,,,,,,,,,,,,,,universidad de los andes merida,U002380,1001-1200,801-1000,Universidad de Los Andes - (ULA) Mérida,VE,Venezuela,L,FC,MD,5,A,16.2,541,12.8,601+,23.0,616,1.2,701+,1.3,701+,1.8,701+,1.2,701+,10.4,701+,2.3,701+,-
,,,,,,,,,,,,,,,universidad de monterrey,U002382,1001-1200,1001-1200,Universidad de Monterrey (UDEM),MX,Mexico,M,FO,HI,4,B,12.2,601+,23.1,411,9.9,701+,1.4,701+,8.6,701+,1.5,701+,1.0,701+,9.2,701+,1,701+,-
,,,,,,,,,,,,,,,universidad de oriente santiago de cuba,U002384,1001-1200,801-1000,Universidad de Oriente Santiago de Cuba,CU,Cuba,L,FO,MD,4,A,10.6,601+,10.8,601+,25.9,571,1.1,701+,,,,,1.0,701+,13.9,612,,,-
,,,,,,,,,,,,,,,universidad de oviedo,U002385,1001-1200,1001-1200,Universidad de Oviedo,ES,Spain,L,CO,VH,5,A,12.6,601+,3.5,601+,14.3,701+,7.7,701+,,,,,24.8,500,4.3,701+,7.2,701+,-
,,,,,,,,,,,,,,,universidad de puerto rico,U002391,1001-1200,1201-1400,Universidad de Puerto Rico,PR,Puerto Rico,XL,FC,HI,5,A,9.4,601+,6.2,601+,11.4,701+,2.1,701+,1.4,701+,1.5,701+,2.4,701+,46.4,150,29.1,456=,-
,,,,,,,,,,,,,,,universidad de talca,U002398,1001-1200,1001-1200,Universidad de Talca,CL,Chile,M,FO,VH,3,A,11.0,601+,8.6,601+,6.7,701+,5.7,701+,22.5,567,1.4,701+,3.8,701+,6.8,701+,7,701+,-
,,,,,,,,,,,,,,,universidad del norte,U002407,1001-1200,1001-1200,Universidad del Norte ,CO,Colombia,L,FC,MD,4,B,9.8,601+,20.8,447,12.3,701+,2.7,701+,8.3,701+,1.3,701+,1.7,701+,9.2,701+,1.7,701+,-
,,,,,,,,,,,,,,,universidad del pacifico,U002408,1001-1200,1001-1200,Universidad del Pacífico,PE,Peru,M,SP,,4,B,7.3,601+,30.8,318,3.3,701+,3.1,701+,18.2,612,3.0,701+,1.0,701+,7.7,701+,1,701+,-
,,,,,,,,,,,,,,,universidad del valle,U002413,1001-1200,801-1000,Universidad del Valle,CO,Colombia,XL,FC,MD,4,A,18.2,492,15.0,549,8.1,701+,2.0,701+,2.2,701+,1.4,701+,1.2,701+,10,701+,2.1,701+,-
,,,,,,,,,,,,,,,universidad industrial de santander uis,U002422,1001-1200,1001-1200,Universidad Industrial de Santander - UIS,CO,Colombia,L,FC,MD,4,A,10.3,601+,25.2,380,5.2,701+,2.1,701+,4.3,701+,1.3,701+,1.0,701+,6.4,701+,6.2,701+,-
,,,,,,,,,,,,,,,universidad la salle,U002424,1001-1200,1201-1400,Universidad La Salle (ULSA),MX,Mexico,M,FC,MD,4,C,3.9,601+,26.5,364,20.1,663,1.1,701+,4.1,701+,1.7,701+,1.0,701+,9.6,701+,1.2,701+,-
,,,,,,,,,,,,,,,universidad metropolitana,U002431,1001-1200,1201-1400,Universidad Metropolitana,VE,Venezuela,S,CO,LO,4,B,6.5,601+,14.6,558,5.2,701+,1.1,701+,9.9,701+,1.5,701+,,,41.2,178,,,-
,,,,,,,,,,,,,,,universidad nacional de cuyo,U002443,1001-1200,1001-1200,Universidad Nacional de Cuyo,AR,Argentina,XL,FC,MD,4,A,12.3,601+,6.2,601+,21.1,643,1.7,701+,1.9,701+,15.3,615,1.8,701+,5.1,701+,1.6,701+,-
,,,,,,,,,,,,,,,universidad nacional de la asuncion,U002446,1001-1200,1001-1200,Universidad Nacional de la Asunción,PY,Paraguay,XL,FC,MD,5,A,5.4,601+,10.2,601+,28.6,537,1.1,701+,1.4,701+,1.8,701+,1.0,701+,21.5,389,3.4,701+,-
,,,,,,,,,,,,,,,universidad nacional de san luis,U002453,1001-1200,801-1000,Universidad Nacional de San Luis,AR,Argentina,L,CO,MD,4,A,4.1,601+,1.9,601+,67.5,195,1.2,701+,,,,,1.0,701+,5.1,701+,1,701+,-
,,,,,,,,,,,,,,,universidad nacional del centro de la provincia de buenos aires,U002456,1001-1200,651-700,Universidad Nacional del Centro de la Provincia de Buenos Aires (UNICEN),AR,Argentina,L,FC,MD,3,A,5.4,601+,2.7,601+,78.8,142,1.4,701+,,,,,1.0,701+,5.1,701+,1,701+,-
,,,,,,,,,,,,,,,universidad nacional costa rica,U002438,1001-1200,1001-1200,"Universidad Nacional, Costa Rica",CR,Costa Rica,L,CO,MD,4,A,10.8,601+,18.3,479,12.8,701+,1.5,701+,10.4,701+,2.5,701+,1.1,701+,9.6,701+,1.1,701+,-
,,,,,,,,,,,,,,,universidad peruana de ciencias aplicadas,U002465,1001-1200,1001-1200,Universidad Peruana de Ciencias Aplicadas,PE,Peru,XL,FO,HI,3,B,10.7,601+,25.8,372,3.3,701+,1.1,701+,16.6,641,1.8,701+,1.0,701+,9.9,701+,1.3,701+,-
,,,,,,,,,,,,,,,universidad tecnologica nacional,U002484,1001-1200,801-1000,Universidad Tecnológica Nacional (UTN),AR,Argentina,XL,FO,HI,4,A,4.1,601+,24.1,401,49.1,318,1.1,701+,,,1.5,701+,1.0,701+,5,701+,1,701+,-
,,,,,,,,,,,,,,,universidade da coruna,U002489,1001-1200,1001-1200,Universidade da Coruña ,ES,Spain,L,CO,VH,3,A,5.8,601+,5.6,601+,25.1,582,7.1,701+,2.8,701+,4.6,701+,12.0,636,7.6,701+,42.6,345=,-
,,,,,,,,,,,,,,,universidade federal de pernambuco,U002517,1001-1200,1001-1200,Universidade Federal de Pernambuco (UFPE) ,BR,Brazil,XL,FC,HI,4,A,12.4,601+,2.6,601+,17.6,701+,4.2,701+,1.7,701+,1.3,701+,10.0,669,4.6,701+,1.6,701+,-
,,,,,,,,,,,,,,,universidade federal de sao carlos,U002520,1001-1200,801-1000,Universidade Federal de São Carlos (UFSCar),BR,Brazil,L,FC,VH,4,A,12.4,601+,5.1,601+,16.3,701+,16.1,615,2.8,701+,1.7,701+,6.5,701+,3.8,701+,4,701+,-
,,,,,,,,,,,,,,,universidade federal do parana ufpr,U002531,1001-1200,801-1000,Universidade Federal do Paraná - UFPR,BR,Brazil,XL,FC,VH,5,A,13.0,601+,5.8,601+,18.8,699,5.5,701+,3.1,701+,4.0,701+,3.0,701+,5.9,701+,3.8,701+,-
,,,,,,,,,,,,,,,universita degli studi g d annunzio chieti pescara,U002552,1001-1200,1201-1400,"Universita' degli Studi ""G. d'Annunzio"" Chieti Pescara",IT,Italy,L,FO,VH,4,A,3.6,601+,1.5,601+,3.3,701+,25.3,481,4.1,701+,3.0,701+,5.5,701+,4.7,701+,1,701+,-
,,,,,,,,,,,,,,,universita degli studi della tuscia,U002546,1001-1200,1001-1200,Università degli Studi della Tuscia (University of Tuscia),IT,Italy,M,CO,VH,3,A,3.9,601+,1.3,601+,6.1,701+,33.5,409,10.7,701+,6.7,701+,2.4,701+,6.8,701+,14.4,620,-
,,,,,,,,,,,,,,,universita degli studi di udine,U002551,1001-1200,1001-1200,Università degli Studi di Udine,IT,Italy,M,CO,VH,3,A,7.2,601+,2.5,601+,10.2,701+,22.0,528,4.7,701+,4.0,701+,5.8,701+,7.7,701+,20.7,539,-
,,,,,,,,,,,,,,,universitas hasanuddin,U002565,1001-1200,1001-1200,Universitas Hasanuddin,ID,Indonesia,XL,FC,HI,4,A,12.5,601+,9.5,601+,14.5,701+,1.3,701+,4.6,701+,1.2,701+,1.1,701+,10.2,701+,1.8,701+,-
,,,,,,,,,,,,,,,universitas sebelas maret,U002577,1001-1200,1001-1200,Universitas Sebelas Maret,ID,Indonesia,XL,FC,HI,3,A,10.7,601+,11.5,601+,13.6,701+,1.5,701+,10.3,701+,2.0,701+,1.0,701+,7.5,701+,7,701+,-
,,,,,,,,,,,,,,,universitat de lleida,U002584,1001-1200,,Universitat de Lleida,ES,Spain,M,CO,VH,3,,5.8,601+,1.9,601+,18.7,701+,13.1,676,2.9,701+,12.5,671,4.9,701+,7.9,701+,,,-
,,,,,,,,,,,,,,,universitat siegen,U002605,1001-1200,1001-1200,Universität Siegen,DE,Germany,L,CO,HI,4,A,4.7,601+,1.9,601+,9.7,701+,6.5,701+,52.4,350,29.1,430,5.7,701+,8.9,701+,1.3,701+,-
,,,,,,,,,,,,,,,universite de caen normandie,U002617,1001-1200,1201-1400,Université de Caen Normandie,FR,France,L,FC,HI,5,A,9.0,601+,2.6,601+,6.0,701+,5.7,701+,9.3,701+,6.9,701+,36.8,402,6.4,701+,1.2,701+,-
,,,,,,,,,,,,,,,universite de poitiers,U002631,1001-1200,1001-1200,Université de Poitiers,FR,France,L,CO,VH,5,A,8.7,601+,2.0,601+,4.9,701+,6.2,701+,,,29.1,431,36.3,409,7.8,701+,2.3,701+,-
,,,,,,,,,,,,,,,universite de sfax,U002633,1001-1200,,Université de Sfax,TN,Tunisia,XL,CO,VH,2,A,5.9,601+,2.5,601+,40.6,386,4.1,701+,1.1,701+,3.3,701+,4.2,701+,11.3,701+,,,-
,,,,,,,,,,,,,,,universite de sousse,U002636,1001-1200,751-800,Université de Sousse,TN,Tunisia,L,FC,HI,2,A,3.7,601+,1.1,601+,60.7,233,1.7,701+,1.1,701+,2.1,701+,1.2,701+,7.9,701+,1,701+,-
,,,,,,,,,,,,,,,universite de toulouse ii le mirail,U002639,1001-1200,1001-1200,Université de Toulouse II-Le Mirail,FR,France,XL,FO,VH,5,A,10.1,601+,2.6,601+,1.2,701+,7.0,701+,28.5,499,21.6,524,12.5,630,6.7,701+,1.1,701+,-
,,,,,,,,,,,,,,,universite lumiere lyon 2,U002657,1001-1200,1001-1200,Université Lumière Lyon 2,FR,France,L,SP,,4,A,10.9,601+,2.5,601+,5.5,701+,6.3,701+,28.0,501,38.2,361,12.2,633,6.7,701+,3.7,701+,-
,,,,,,,,,,,,,,,universiti kuala lumpur,U002682,1001-1200,1001-1200,Universiti Kuala Lumpur (UniKL),MY,Malaysia,L,FC,HI,2,C,6.4,601+,9.9,601+,33.6,475,2.1,701+,8.0,701+,3.8,701+,1.1,701+,9.8,701+,1.1,701+,-
,,,,,,,,,,,,,,,universiti malaysia perlis,U002687,1001-1200,801-1000,Universiti Malaysia Perlis,MY,Malaysia,M,FO,VH,2,A,7.3,601+,5.5,601+,24.1,590,7.5,701+,2.0,701+,4.0,701+,1.6,701+,9,701+,15.6,601=,-
,,,,,,,,,,,,,,,universiti malaysia sabah,U002688,1001-1200,1001-1200,Universiti Malaysia Sabah (UMS),MY,Malaysia,L,FC,HI,3,A,13.6,601+,10.0,601+,7.8,701+,3.3,701+,9.8,701+,4.0,701+,1.7,701+,9.6,701+,2,701+,-
,,,,,,,,,,,,,,,universiti malaysia sarawak,U002689,1001-1200,1001-1200,Universiti Malaysia Sarawak (UNIMAS),MY,Malaysia,L,FC,HI,3,A,12.6,601+,8.7,601+,11.9,701+,3.0,701+,37.3,433,8.7,701+,1.3,701+,8.9,701+,1.2,701+,-
,,,,,,,,,,,,,,,universiti malaysia terengganu,U002690,1001-1200,1001-1200,Universiti Malaysia Terengganu (UMT),MY,Malaysia,M,FO,VH,2,A,10.0,601+,4.6,601+,10.8,701+,9.3,701+,12.9,701+,6.7,701+,7.4,701+,8.6,701+,23.7,506=,-
,,,,,,,,,,,,,,,universiti tun hussein onn university of malaysia,U002704,1001-1200,1001-1200,Universiti Tun Hussein Onn University of Malaysia (UTHM),MY,Malaysia,L,CO,VH,2,A,9.1,601+,7.0,601+,9.6,701+,7.7,701+,8.0,701+,7.0,701+,5.0,701+,9.4,701+,11.3,654,-
,,,,,,,,,,,,,,,university of arkansas fayetteville,U002754,1001-1200,1001-1200,University of Arkansas Fayetteville ,US,United States,L,FO,VH,5,A,6.8,601+,4.3,601+,6.6,701+,11.9,701+,5.1,701+,3.2,701+,7.1,701+,15.7,531,6.2,701+,-
,,,,,,,,,,,,,,,university of colombo,U002850,1001-1200,1201-1400,University of Colombo,LK,Sri Lanka,L,CO,HI,5,A,11.7,601+,14.8,555,2.5,701+,3.1,701+,1.1,701+,1.3,701+,1.1,701+,44.5,161,19.9,545=,-
,,,,,,,,,,,,,,,university of derby,U002873,1001-1200,1001-1200,University of Derby,UK,United Kingdom,L,CO,HI,3,A,4.8,601+,3.2,601+,11.3,701+,4.7,701+,30.5,486,48.5,305,4.4,701+,9.3,701+,3.8,701+,-
,,,,,,,,,,,,,,,university of deusto,U002875,1001-1200,,University of Deusto,ES,Spain,M,FO,VH,5,,5.8,601+,20.9,445,5.0,701+,6.8,701+,,,,,1.3,701+,12.7,677,,,-
,,,,,,,,,,,,,,,university of hradec kralove,U002956,1001-1200,801-1000,University of Hradec Kralove,CZ,Czech Republic,M,FO,VH,4,A,5.0,601+,1.9,601+,27.9,547,4.5,701+,41.4,400,3.0,701+,3.4,701+,10,701+,1,701+,-
,,,,,,,,,,,,,,,university of idaho,U002964,1001-1200,801-1000,University of Idaho,US,United States,M,CO,VH,,A,3.7,601+,1.4,601+,12.2,701+,34.7,390,5.4,701+,5.0,701+,2.5,701+,8.3,701+,,,-
,,,,,,,,,,,,,,,university of karachi,U002987,1001-1200,1201-1400,University of Karachi,PK,Pakistan,XL,CO,HI,4,A,10.4,601+,15.3,540,1.6,701+,4.6,701+,3.8,701+,1.1,701+,2.6,701+,6.9,701+,12.3,640=,-
,,,,,,,,,,,,,,,university of louisville,U003035,1001-1200,801-1000,University of Louisville,US,United States,L,FC,HI,5,A,3.5,601+,4.5,601+,24.9,587,10.1,701+,34.8,456,3.3,701+,15.8,586,12.5,693,,,-
,,,,,,,,,,,,,,,university of mississippi,U003081,1001-1200,801-1000,University of Mississippi,US,United States,L,CO,VH,5,A,4.3,601+,3.2,601+,36.6,432,8.9,701+,14.5,675,2.9,701+,12.5,629,8.4,701+,4.1,701+,-
,,,,,,,,,,,,,,,university of missouri kansas city,U003083,1001-1200,1001-1200,"University of Missouri, Kansas City",US,United States,M,CO,VH,4,A,4.7,601+,5.1,601+,17.8,701+,17.5,589,5.1,701+,13.5,653,2.5,701+,9.7,701+,1.3,701+,-
,,,,,,,,,,,,,,,university of nairobi,U003103,1001-1200,1001-1200,University of Nairobi,KE,Kenya,XL,FC,MD,4,A,9.6,601+,14.6,557,18.1,701+,1.7,701+,,,,,3.6,701+,54.4,116,4.1,701+,-
,,,,,,,,,,,,,,,university of naples parthenope,U003107,1001-1200,1001-1200,University of Naples Parthenope,IT,Italy,M,FO,VH,4,A,3.5,601+,2.0,601+,3.7,701+,38.9,353,1.8,701+,1.9,701+,1.7,701+,4.8,701+,3.4,701+,-
,,,,,,,,,,,,,,,university of new hampshire,U003116,1001-1200,801-1000,University of New Hampshire,US,United States,L,CO,VH,5,A,5.5,601+,4.3,601+,11.4,701+,18.7,571,10.8,701+,3.0,701+,5.7,701+,10.3,701+,11.6,652=,-
,,,,,,,,,,,,,,,university of north carolina at charlotte,U003124,1001-1200,1201-1400,University of North Carolina at Charlotte,US,United States,L,CO,VH,4,A,5.7,601+,4.5,601+,5.0,701+,14.1,656,8.7,701+,5.5,701+,14.4,605,10.6,701+,23,514=,-
,,,,,,,,,,,,,,,university of north texas,U003129,1001-1200,1001-1200,University of North Texas,US,United States,XL,FC,HI,5,A,7.0,601+,6.8,601+,3.4,701+,19.3,563,4.9,701+,14.7,625,9.6,678,25.5,326,8.9,689=,-
,,,,,,,,,,,,,,,university of novi sad,U003135,1001-1200,1201-1400,University of Novi Sad,RS,Serbia,XL,FC,HI,4,A,8.8,601+,3.6,601+,9.3,701+,3.4,701+,,,,,47.5,330,9,701+,2.2,701+,-
,,,,,,,,,,,,,,,university of pardubice,U003153,1001-1200,1001-1200,University of Pardubice,CZ,Czech Republic,M,FO,VH,4,A,4.8,601+,2.6,601+,39.8,398,3.3,701+,11.5,701+,11.1,689,1.1,701+,7.8,701+,1,701+,-
,,,,,,,,,,,,,,,university of primorska,U003179,1001-1200,1001-1200,University of Primorska,SI,Slovenia,M,CO,HI,3,A,3.1,601+,2.3,601+,9.4,701+,5.1,701+,26.3,520,28.6,435,5.7,701+,67.8,80,1.4,701+,-
,,,,,,,,,,,,,,,university of regina,U003188,1001-1200,1001-1200,University of Regina,CA,Canada,L,CO,HI,3,A,3.5,601+,2.9,601+,4.0,701+,21.2,542,8.8,701+,41.1,338,5.7,701+,8.3,701+,,,-
,,,,,,,,,,,,,,,university of rhode island,U003190,1001-1200,1001-1200,University of Rhode Island ,US,United States,L,CO,VH,5,A,5.6,601+,2.8,601+,6.9,701+,16.7,605,5.1,701+,2.7,701+,3.3,701+,12.7,684,58.6,255=,-
,,,,,,,,,,,,,,,university of san francisco,U003207,1001-1200,1001-1200,University of San Francisco,US,United States,M,CO,HI,5,B,6.6,601+,4.0,601+,17.0,701+,4.5,701+,1.8,701+,20.3,543,1.0,701+,22.8,366,1.1,701+,-
,,,,,,,,,,,,,,,university of south bohemia,U003243,1001-1200,701-750,University of South Bohemia,CZ,Czech Republic,M,FO,VH,3,A,5.5,601+,2.6,601+,68.7,190,4.8,701+,,,,,5.9,701+,7.7,701+,1.2,701+,-
,,,,,,,,,,,,,,,university of texas at san antonio,U003292,1001-1200,1001-1200,University of Texas at San Antonio,US,United States,L,FO,VH,4,A,6.2,601+,3.0,601+,3.7,701+,25.2,482,13.5,695,2.8,701+,17.6,567,8.8,701+,5.9,701+,-
,,,,,,,,,,,,,,,university of texas el paso,U003294,1001-1200,1201-1400,University of Texas El Paso ,US,United States,L,FO,VH,5,A,4.8,601+,2.1,601+,5.6,701+,15.6,623,10.5,701+,5.9,701+,15.5,588,7.5,701+,3.4,701+,-
,,,,,,,,,,,,,,,university of the free state,U003303,1001-1200,,University of the Free State,ZA,South Africa,L,FO,VH,5,A,5.6,601+,6.6,601+,3.5,701+,7.9,701+,,,4.9,701+,66.4,211,9.6,701+,,,-
,,,,,,,,,,,,,,,university of the sunshine coast,U003312,1001-1200,1001-1200,University of the Sunshine Coast ,AU,Australia,L,CO,HI,3,A,3.0,601+,2.2,601+,2.3,701+,22.8,517,2.9,701+,18.5,565,6.4,701+,6.1,701+,7.1,701+,-
,,,,,,,,,,,,,,,university of toledo,U003320,1001-1200,1001-1200,University of Toledo,US,United States,L,FC,HI,,A,3.8,601+,4.4,601+,8.7,701+,21.4,538,9.6,701+,8.8,701+,5.1,701+,10.3,701+,,,-
,,,,,,,,,,,,,,,university of tulsa,U003332,1001-1200,801-1000,University of Tulsa,US,United States,S,CO,VH,5,B,2.4,601+,3.0,601+,37.8,417,12.3,692,5.1,701+,12.2,675,1.0,701+,15.4,543,1.1,701+,-
,,,,,,,,,,,,,,,university of tyumen,U003339,1001-1200,801-1000,University of Tyumen,RU,Russia,M,FO,VH,4,A,4.1,601+,2.3,601+,39.0,407,1.6,701+,4.8,701+,15.2,616,1.7,701+,8.7,701+,3,701+,-
,,,,,,,,,,,,,,,university of wisconsin milwaukee,U003376,1001-1200,1001-1200,University of Wisconsin Milwaukee ,US,United States,L,FO,VH,5,A,8.3,601+,2.7,601+,8.8,701+,13.4,671,6.6,701+,3.9,701+,4.1,701+,10.2,701+,11.8,644=,-
,,,,,,,,,,,,,,,university of wolverhampton,U003379,1001-1200,1001-1200,University of Wolverhampton,UK,United Kingdom,L,CO,HI,5,A,3.4,601+,3.2,601+,10.4,701+,9.4,701+,34.7,457,72.1,200,3.7,701+,8.8,701+,1.4,701+,-
,,,,,,,,,,,,,,,university of wyoming,U003385,1001-1200,801-1000,University of Wyoming,US,United States,M,CO,VH,5,A,3.0,601+,1.4,601+,25.9,570,23.4,508,7.7,701+,4.0,701+,10.7,660,9.8,701+,6.3,701+,-
,,,,,,,,,,,,,,,university of zilina,U003392,1001-1200,801-1000,University of Žilina,SK,Slovakia,M,FO,VH,4,A,5.7,601+,1.0,601+,56.1,264,6.2,701+,2.5,701+,2.9,701+,1.2,701+,13.4,641,1.1,701+,-
,,,,,,,,,,,,,,,utah state university,U003418,1001-1200,1001-1200,Utah State University ,US,United States,L,CO,VH,5,A,6.6,601+,3.2,601+,6.3,701+,24.4,495,1.1,701+,1.7,701+,23.8,510,9.5,701+,15.8,598=,-
,,,,,,,,,,,,,,,vsb technical university of ostrava,U003464,1001-1200,1201-1400,VSB - Technical University of Ostrava,CZ,Czech Republic,M,FO,VH,5,A,5.4,601+,10.3,601+,15.5,701+,4.3,701+,8.4,701+,22.0,514,1.8,701+,9.4,701+,8.4,695=,-
,,,,,,,,,,,,,,,warsaw university of life sciences sggw,U003470,1001-1200,1001-1200,Warsaw University of Life Sciences – SGGW (WULS-SGGW),PL,Poland,L,FO,VH,5,A,6.9,601+,5.0,601+,20.2,661,6.0,701+,2.4,701+,7.7,701+,32.3,442,6.3,701+,1.9,701+,-
,,,,,,,,,,,,,,,western michigan university,U003488,1001-1200,1001-1200,Western Michigan University,US,United States,L,FC,HI,5,A,5.3,601+,3.6,601+,10.8,701+,5.8,701+,32.3,472,10.4,701+,2.2,701+,17,498,1.9,701+,-
,,,,,,,,,,,,,,,xi an jiaotong liverpool university,U003509,1001-1200,1001-1200,Xi'an Jiaotong Liverpool University,CN,China (Mainland),L,CO,HI,2,B,4.3,601+,2.1,601+,5.7,701+,5.8,701+,97.5,122,3.1,701+,1.6,701+,6.9,701+,1.8,701+,-
,,,,,,,,,,,,,,,yamaguchi university,U003520,1001-1200,801-1000,Yamaguchi University ,JP,Japan,M,FC,HI,4,A,4.0,601+,1.7,601+,43.2,363,4.5,701+,7.0,701+,2.7,701+,1.2,701+,8,701+,1.1,701+,-
,,,,,,,,,,,,,,,yarmouk university,U003525,1001-1200,1201-1400,Yarmouk University,JO,Jordan,L,FC,MD,3,A,11.9,601+,14.5,564,2.8,701+,2.5,701+,7.8,701+,13.9,643,3.9,701+,28.4,283,1.1,701+,-
,,,,,,,,,,,,,,,yerevan state university,U003531,1001-1200,801-1000,Yerevan State University,AM,Armenia,M,CO,HI,5,A,7.0,601+,3.0,601+,45.4,347,1.4,701+,5.2,701+,1.6,701+,1.0,701+,35.2,215,1,701+,-
,,,,,,,,,,,,,,,lucian blaga university of sibiu,U001266,1201-1400,1201-1400,Lucian Blaga University of Sibiu,RO,Romania,L,FC,MD,3,A,3.7,601+,2.5,601+,8.1,701+,1.8,701+,12.5,701+,3.1,701+,49.8,313,9,701+,1.8,701+,-
,,,,,,,,,,,,,,,don state technical university,U000521,1201-1400,1201-1400, Don State Technical University,RU,Russia,L,CO,HI,4,A,4.2,601+,3.1,601+,13.3,701+,1.4,701+,1.6,701+,14.8,624,1.0,701+,7.2,701+,1.3,701+,-
,,,,,,,,,,,,,,,al azhar university,U000062,1201-1400,1201-1400,Al-Azhar University,EG,Egypt,XL,CO,VH,4,A,11.2,601+,6.8,601+,11.1,701+,1.3,701+,1.5,701+,10.4,701+,5.2,701+,13.6,628,1.2,701+,-
,,,,,,,,,,,,,,,alexandru ioan cuza university,U000097,1201-1400,1201-1400,Alexandru Ioan Cuza University,RO,Romania,L,FO,VH,5,A,8.0,601+,8.0,601+,5.3,701+,2.9,701+,3.6,701+,10.9,693,1.8,701+,8,701+,1.2,701+,-
,,,,,,,,,,,,,,,anadolu university,U000132,1201-1400,1201-1400,Anadolu University,TR,Turkey,L,FO,VH,4,A,4.0,601+,4.0,601+,13.8,701+,2.9,701+,1.9,701+,3.1,701+,1.4,701+,10.6,701+,1.1,701+,-
,,,,,,,,,,,,,,,aoyama gakuin university,U000149,1201-1400,1201-1400,Aoyama Gakuin University,JP,Japan,L,CO,MD,4,B,6.9,601+,12.3,601+,5.4,701+,2.0,701+,16.3,648,2.7,701+,1.0,701+,11.4,701+,1,701+,-
,,,,,,,,,,,,,,,atma jaya catholic university jakarta,U000184,1201-1400,,Atma Jaya Catholic University Jakarta,ID,Indonesia,M,FO,HI,4,C,5.8,601+,6.3,601+,8.8,701+,1.3,701+,2.1,701+,1.1,701+,1.0,701+,15.9,526,1.4,701+,-
,,,,,,,,,,,,,,,azerbaijan state oil and industry university,U000202,1201-1400,,Azerbaijan State Oil and Industry University,AZ,Azerbaijan,L,SP,,5,A,4.9,601+,3.0,601+,27.3,556,1.1,701+,10.1,701+,2.7,701+,1.0,701+,29.5,271,1.3,701+,-
,,,,,,,,,,,,,,,bahauddin zakariya university,U000213,1201-1400,1201-1400,Bahauddin Zakariya University ,PK,Pakistan,XL,CO,HI,3,A,5.4,601+,5.5,601+,1.7,701+,12.1,698,,,1.0,701+,2.7,701+,5.7,701+,1.1,701+,-
,,,,,,,,,,,,,,,belarusian state university of informatics and radioelectronics,U000259,1201-1400,1001-1200,Belarusian State University of Informatics and Radioelectronics,BY,Belarus,M,SP,,4,A,7.4,601+,18.3,478,12.0,701+,1.3,701+,1.2,701+,5.6,701+,1.0,701+,10.9,701+,,,-
