university_id,university_name,country,source,year
U003487,Western Kentucky University,United States,THE,2022
U003488,Western Michigan University,United States,THE,2022
U003483,West University of Timişoara,Romania,THE,2022
U003501,Wrocław University of Environmental and Life Sciences,Poland,THE,2022
U003502,Wrocław University of Science and Technology,Poland,THE,2022
U003381,University of Wrocław,Poland,THE,2022
U003518,Yamagata University,Japan,THE,2022
U003520,Yamaguchi University,Japan,THE,2022
U003386,University of Yamanashi,Japan,THE,2022
U003524,Yanshan University,China,THE,2022
U003525,Yarmouk University,Jordan,THE,2022
U003528,Yazd University,Iran,THE,2022
U003529,Yeditepe University,Turkey,THE,2022
U003538,Yokohama National University,Japan,THE,2022
U003543,Yuan Ze University,Taiwan,THE,2022
U003544,Yuri Gagarin State Technical University of Saratov (SSTU),Russian Federation,THE,2022
U003545,Yuriy Fedkovych Chernivtsi National University,Ukraine,THE,2022
U003564,Zonguldak Bülent Ecevit University,Turkey,THE,2022
U002608,Université 8 Mai 1945 Guelma,Algeria,THE,2022
U002707,University Abdelhamid Ibn Badis Mostaganem,Algeria,THE,2022
U000010,Abdullah Gül University,Turkey,THE,2022
U000011,Abertay University,United Kingdom,THE,2022
U000021,Ada Kent University,Northern Cyprus,THE,2022
U000025,Adelphi University,United States,THE,2022
U000030,African School of Economics,Benin,THE,2022
U000034,Ahl Al Bayt University,Iraq,THE,2022
U000039,Aichi Prefectural University,Japan,THE,2022
U000037,Aichi Institute of Technology,Japan,THE,2022
U000045,Ajman University,United Arab Emirates,THE,2022
U000051,Akita Prefectural University,Japan,THE,2022
U000056,Al Ahliyya Amman University,Jordan,THE,2022
U000057,Al Ain University,United Arab Emirates,THE,2022
U000070,Al-Furat Al-Awsat Technical University,Iraq,THE,2022
U002744,University of Alkafeel,Iraq,THE,2022
U000076,Al-Maarif University College,Iraq,THE,2022
U000106,Almazov National Medical Research Centre,Russian Federation,THE,2022
U000080,Al-Muthanna University,Iraq,THE,2022
U000081,Al-Nahrain University,Iraq,THE,2022
U000082,Al-Nisour University College,Iraq,THE,2022
U002733,University of Al-Qadisiyah,Iraq,THE,2022
U000086,Al-Quds University,Palestine,THE,2022
U000107,Altai State University,Russian Federation,THE,2022
U000108,Altınbaş University,Turkey,THE,2022
U000091,Al-Zaytoonah University of Jordan,Jordan,THE,2022
U000133,Anáhuac University,Mexico,THE,2022
U002747,University of Anbar,Iraq,THE,2022
U000148,Antonio Nariño University,Colombia,THE,2022
U000150,Applied Science Private University,Jordan,THE,2022
U000153,Arab American University,Palestine,THE,2022
U000157,Arabian Gulf University,Bahrain,THE,2022
U000165,Armenian State University of Economics,Armenia,THE,2022
U000167,Arts University Bournemouth,United Kingdom,THE,2022
U003300,University of the Arts London,United Kingdom,THE,2022
U000169,Arturo Prat University,Chile,THE,2022
U000170,Asahi University,Japan,THE,2022
U000172,Ashikaga University,Japan,THE,2022
U000181,Ateneo de Manila University,Philippines,THE,2022
U000191,Austral University,Argentina,THE,2022
U000197,Autonomous University of Chiapas,Mexico,THE,2022
U000203,Azerbaijan State University of Economics,Azerbaijan,THE,2022
U002757,University of Babylon,Iraq,THE,2022
U000212,Badr University in Cairo (BUC),Egypt,THE,2022
