year,Rank,Name,Country,No. of FTE students,No. of students per staff,International students,Female:Male ratio,rank_prefix
2024,Reporter,Effat University,Saudi Arabia,"1,070",11.6,34%,99 : 1,
2024,Reporter,Egerton University,Kenya,"26,399",55.1,1%,36 : 64,
2024,Reporter,Egyptian Russian University,Egypt,"6,152",13.0,2%,40 : 60,
2024,Reporter,Elizade University,Nigeria,"1,458",9.6,0%,45 : 55,
2024,Reporter,Emir Abdelkader University of Islamic Sciences,Algeria,"5,538",19.6,0%,73 : 27,
2024,Reporter,Escola Superior de Enfermagem do Porto (ESEP),Portugal,"1,600",9.4,0%,85 : 15,
2024,Reporter,Escuela Superior Politécnica de Chimborazo,Ecuador,"21,744",21.4,0%,50 : 50,
2024,Reporter,ESIC University,Spain,"6,169",19.6,10%,45 : 55,
2024,Reporter,Eskişehir Technical University,Turkey,"14,836",21.6,2%,41 : 59,
2024,Reporter,European University,Georgia,"1,428",1.6,73%,40 : 60,
2024,Reporter,European University Cyprus,Cyprus,"5,978",19.5,54%,58 : 42,
2024,Reporter,European University of Armenia,Armenia,"2,027",8.4,7%,46 : 54,
2024,Reporter,European University of Tunis,Tunisia,358,3.9,15%,48 : 52,
2024,Reporter,"Evangel University, Akaeze",Nigeria,"1,123",7.7,0%,57 : 43,
2024,Reporter,Falmouth University,United Kingdom,"4,660",16.6,13%,56 : 44,
2024,Reporter,Federal University of Kashere,Nigeria,"10,857",21.5,0%,29 : 71,
2024,Reporter,Federal University of Latin American Integration (UNILA),Brazil,"5,547",16.1,32%,51 : 49,
2024,Reporter,Federal University of Paraí­ba (UFPB),Brazil,"38,158",13.9,0%,0 : 100,
2024,Reporter,"Federal University of Petroleum Resources, Effurun",Nigeria,"6,127",40.0,0%,17 : 83,
2024,Reporter,"Federal University of Technology, Minna",Nigeria,"25,114",25.7,0%,23 : 77,
2024,Reporter,"Federal University of Technology, Owerri",Nigeria,"25,099",19.2,0%,30 : 70,
2024,Reporter,Fergana Medical Institute of Public Health,Uzbekistan,"1,804",15.8,2%,49 : 51,
2024,Reporter,Fergana Polytechnic Institute,Uzbekistan,"15,621",25.1,0%,20 : 80,
2024,Reporter,Fergana State University,Uzbekistan,"18,359",20.0,1%,62 : 38,
2024,Reporter,Finis Terrae University,Chile,"10,313",8.4,2%,60 : 40,
2024,Reporter,Forman Christian College,Pakistan,"5,340",18.3,0%,46 : 54,
2024,Reporter,Fountain University,Nigeria,"1,376",10.7,0%,59 : 41,
2024,Reporter,Francisk Skorina Gomel State University,Belarus,"6,304",11.2,11%,51 : 49,
2024,Reporter,Fukushima University,Japan,"3,298",8.3,2%,,
2024,Reporter,Future University in Egypt,Egypt,"8,471",9.9,11%,43 : 57,
2024,Reporter,Gangadhar Meher University,India,"6,239",63.0,0%,53 : 47,
2024,Reporter,Gazipur Agricultural University,Bangladesh,"1,743",8.0,3%,55 : 45,
2024,Reporter,General Sir John Kotelawala Defence University,Sri Lanka,"5,405",16.7,2%,51 : 49,
2024,Reporter,Ghulam Ishaq Khan Institute of Engineering Sciences and Technology,Pakistan,"2,075",18.7,0%,12 : 88,
2024,Reporter,Glasgow School of Art,United Kingdom,"2,260",15.6,41%,67 : 33,
2024,Reporter,Gomel State Medical University,Belarus,"3,496",8.3,24%,70 : 30,
2024,Reporter,Government College Women University Faisalabad,Pakistan,"14,123",56.3,0%,100 : 0,
2024,Reporter,"Government College Women University, Sialkot",Pakistan,"7,275",36.0,0%,100 : 0,
2024,Reporter,Guildhall School of Music and Drama,United Kingdom,995,5.0,35%,48 : 52,
2024,Reporter,Gulf College,Oman,"3,288",26.1,3%,41 : 59,
2024,Reporter,Gulf Medical University,United Arab Emirates,"1,992",12.7,90%,72 : 28,
2024,Reporter,Gulistan State University,Uzbekistan,"10,382",27.8,0%,59 : 41,
2024,Reporter,Hagoromo University of International Studies,Japan,"1,185",23.7,17%,54 : 46,
2024,Reporter,Hakuoh University,Japan,"5,173",44.2,1%,44 : 56,
2024,Reporter,Haliç University,Turkey,"10,339",24.2,19%,59 : 41,
2024,Reporter,Häme University of Applied Sciences,Finland,"7,461",34.2,7%,53 : 47,
2024,Reporter,Hanseo University,South Korea,"7,041",25.0,6%,38 : 62,
2024,Reporter,Harper Adams University,United Kingdom,"2,155",13.1,10%,60 : 40,
2024,Reporter,Hartpury University,United Kingdom,"1,975",18.0,11%,69 : 31,
2024,Reporter,Hawler Medical University,Iraq,"4,500",7.5,1%,62 : 38,
2024,Reporter,"Higher National School of Renewable Energies, Environment & Sustainable Development",Algeria,453,26.6,0%,100 : 0,
2024,Reporter,Higher School of Agronomy – Mostaganem (ESAM),Algeria,666,14.2,0%,65 : 35,
2024,Reporter,Higher School of Management and Digital Economy (HSMDE),Algeria,"1,002",16.4,0%,66 : 34,
2024,Reporter,Higher School of Management – Tlemcen,Algeria,801,12.0,0%,82 : 18,
2024,Reporter,Hilla University College,Iraq,"4,829",17.6,0%,53 : 47,
2024,Reporter,Hiroshima Institute of Technology,Japan,"4,645",25.9,0%,10 : 90,
2024,Reporter,Hiroshima International University,Japan,"4,017",15.1,1%,47 : 53,
2024,Reporter,Hiroshima Shudo University,Japan,"6,253",22.2,1%,37 : 63,
2024,Reporter,Hitotsubashi University,Japan,"5,998",16.0,13%,33 : 67,
2024,Reporter,Ho Chi Minh City Open University,Vietnam,"27,092",54.0,0%,62 : 38,
2024,Reporter,Hodeida University,Yemen,"17,579",22.0,0%,27 : 73,
2024,Reporter,Hokkaido University of Science,Japan,"4,630",20.1,0%,33 : 67,
2024,Reporter,Ho Technical University,Ghana,"4,601",17.8,0%,34 : 66,
2024,Reporter,Hryhorii Skovoroda University in Pereiaslav,Ukraine,"4,705",13.6,0%,55 : 45,
2024,Reporter,Humboldt State University,United States,"5,285",14.8,1%,60 : 40,
2024,Reporter,Hyogo University of Teacher Education,Japan,"1,353",10.2,2%,59 : 41,
2024,Reporter,Ibn Khaldoun University,Algeria,"30,653",29.6,0%,64 : 36,
2024,Reporter,"ICFAI University, Dehradun",India,"2,385",25.9,0%,56 : 44,
2024,Reporter,IFHE Hyderabad,India,"7,066",19.1,0%,41 : 59,
2024,Reporter,Ilma University,Pakistan,"4,420",21.1,0%,21 : 79,
2024,Reporter,Imam Alkadhim University College,Iraq,"9,197",44.2,0%,42 : 58,
2024,Reporter,IMT Mines Alès,France,"1,324",11.9,13%,31 : 69,
2024,Reporter,"Independent University, Bangladesh",Bangladesh,"10,686",31.6,0%,40 : 60,
2024,Reporter,Indira Gandhi Delhi Technical University for Women,India,"2,639",34.7,0%,100 : 0,
2024,Reporter,Information Technology University of the Punjab,Pakistan,"1,220",14.4,0%,22 : 78,
2024,Reporter,Innopolis University,Russian Federation,893,17.1,33%,18 : 82,
2024,Reporter,Institute of Cancer Research,United Kingdom,210,2.8,36%,65 : 35,
2024,Reporter,"Institute of Engineering, Technical and Transport Communications of Turkmenistan",Turkmenistan,"2,760",14.2,1%,38 : 62,
2024,Reporter,Institute of International Relations of the Ministry of Foreign Affairs of Turkmenistan,Turkmenistan,552,9.2,0%,39 : 61,
2024,Reporter,Institute of Telecommunications and Informatics of Turkmenistan,Turkmenistan,"2,899",9.7,0%,24 : 76,
2024,Reporter,Instituto Tecnológico Metropolitano,Colombia,"25,527",24.8,0%,44 : 56,
2024,Reporter,Institut Teknologi Nasional Bandung (ITENAS Bandung),Indonesia,"5,272",22.3,0%,21 : 79,
2024,Reporter,International American University,United States,502,14.8,96%,55 : 45,
2024,Reporter,International Christian University,Japan,"2,823",12.1,13%,,
2024,Reporter,International Engineering and Technology University,Kazakhstan,"3,040",32.7,1%,36 : 64,
2024,Reporter,International IT University,Kazakhstan,"5,656",14.9,1%,30 : 70,
2024,Reporter,International University for the Humanities and Development,Turkmenistan,"1,784",17.7,0%,61 : 39,
2024,Reporter,International University of Rabat,Morocco,"6,413",31.3,4%,53 : 47,
2024,Reporter,Inter-State School of Veterinary Sciences and Medicine,Senegal,469,17.4,69%,31 : 69,
2024,Reporter,Ionian University,Greece,"8,507",40.7,2%,53 : 47,
2024,Reporter,Ion Mincu University of Architecture and Urbanism,Romania,"3,273",13.0,4%,72 : 28,
2024,Reporter,Iqra University,Pakistan,"9,569",13.6,1%,24 : 76,
2024,Reporter,Islamic University of Gaza,Palestine,"17,102",45.0,1%,57 : 43,
2024,Reporter,Islamic University of Madinah,Saudi Arabia,"10,104",8.4,70%,3 : 97,
2024,Reporter,Israel Technological University,Ecuador,"3,282",37.7,1%,39 : 61,
2024,Reporter,Isra University (Jordan),Jordan,"4,864",19.6,18%,54 : 46,
2024,Reporter,Istanbul Arel University,Turkey,"5,005",21.3,10%,52 : 48,
2024,Reporter,Istanbul Gelisim University,Turkey,"34,637",39.0,13%,45 : 55,
2024,Reporter,Istanbul Kültür University,Turkey,"12,495",26.0,11%,,
2024,Reporter,Istanbul Okan University,Turkey,"8,563",15.3,14%,53 : 47,
2024,Reporter,IUBAT – International University of Business Agriculture and Technology,Bangladesh,"5,115",18.1,1%,30 : 70,
2024,Reporter,Ivano Frankivsk National Technical University of Oil and Gas,Ukraine,"8,489",17.3,3%,25 : 75,
2024,Reporter,Jabir ibn Hayyan University for Medical and Pharmaceutical Sciences,Iraq,"1,728",15.3,-0%,61 : 39,
2024,Reporter,Jadara University,Jordan,"5,258",19.8,17%,38 : 62,
2024,Reporter,Japan Advanced Institute of Science and Technology (JAIST),Japan,"1,190",7.3,41%,22 : 78,
2024,Reporter,Japan University of Economics,Japan,"5,420",27.9,56%,30 : 70,
2024,Reporter,Jashore University of Science and Technology,Bangladesh,"3,815",13.2,0%,32 : 68,
2024,Reporter,Jizzakh Polytechnic Institute,Uzbekistan,"10,399",18.5,0%,16 : 84,
2024,Reporter,Jizzakh State Pedagogical University,Uzbekistan,"17,881",27.5,0%,63 : 37,
2024,Reporter,John von Neumann University,Hungary,"3,210",13.8,0%,26 : 74,
2024,Reporter,Kabarak University,Kenya,"8,592",40.0,0%,47 : 53,
2024,Reporter,Kabardino-Balkarian State University,Russian Federation,"11,201",19.7,14%,54 : 46,
2024,Reporter,Kadir Has University,Turkey,"4,840",24.0,4%,55 : 45,
2024,Reporter,Kamianets-Podіlskyi Ivan Ohiienko National University,Ukraine,"2,790",7.6,0%,63 : 37,
2024,Reporter,Karaganda Buketov University,Kazakhstan,"13,360",9.1,7%,67 : 33,
2024,Reporter,Karaganda University of Kazpotrebsoyuz,Kazakhstan,"4,904",13.6,1%,56 : 44,
2024,Reporter,Karakalpak State University,Uzbekistan,"28,389",28.7,2%,44 : 56,
2024,Reporter,Karshi Engineering Economics Institute,Uzbekistan,"11,421",26.3,0%,15 : 85,
2024,Reporter,Kazakh-British Technical University,Kazakhstan,"5,178",27.6,2%,36 : 64,
2024,Reporter,Kazakh National Women’s Teacher Training University,Kazakhstan,"6,154",18.6,2%,100 : 0,
2024,Reporter,Kazakhstan Medical University KSPH,Kazakhstan,138,2.9,0%,64 : 36,
2024,Reporter,Kazan State Power Engineering University,Russian Federation,"9,290",24.1,3%,32 : 68,
2024,Reporter,Keisen University,Japan,"1,064",26.0,5%,100 : 0,
2024,Reporter,Kharkiv National Automobile and Highway University,Ukraine,"5,083",14.6,10%,,
2024,Reporter,Kharkiv National University of Internal Affairs,Ukraine,"8,692",13.8,4%,48 : 52,
2024,Reporter,Kharkiv University of Humanities “People’s Ukrainian Academy”,Ukraine,435,7.4,0%,82 : 18,
2024,Reporter,Khazar University,Azerbaijan,"2,917",12.3,6%,52 : 48,
2024,Reporter,Khemis Miliana University,Algeria,"21,277",27.6,0%,63 : 37,
2024,Reporter,Khulna University of Engineering and Technology (KUET),Bangladesh,"6,170",15.5,0%,20 : 80,
2024,Reporter,Khwaja Fareed University of Engineering and Information Technology,Pakistan,"9,872",20.2,0%,43 : 57,
2024,Reporter,Khyber Medical University,Pakistan,"5,283",15.4,3%,40 : 60,
2024,Reporter,Kimyo International University in Tashkent,Uzbekistan,"8,057",17.3,13%,57 : 43,
2024,Reporter,King Abdullah University of Science and Technology (KAUST),Saudi Arabia,"1,316",8.0,67%,36 : 64,
2024,Reporter,King Danylo University,Ukraine,"1,487",9.1,0%,56 : 44,
2024,Reporter,King Edward Medical University,Pakistan,"3,211",13.7,2%,60 : 40,
2024,Reporter,Kinnaird College for Women,Pakistan,"3,766",18.3,0%,100 : 0,
2024,Reporter,Kitami Institute of Technology,Japan,"1,977",14.6,5%,12 : 88,
2024,Reporter,Knowledge University,Iraq,"2,130",16.4,1%,47 : 53,
2024,Reporter,Kobe Gakuin University,Japan,"11,485",34.7,3%,39 : 61,
2024,Reporter,Kocaeli Health and Technology University,Turkey,"1,747",16.2,8%,69 : 31,
2024,Reporter,Kohsar University Murree,Pakistan,760,24.5,0%,69 : 31,
2024,Reporter,Ualikhanov University,Kazakhstan,"7,384",9.1,5%,63 : 37,
2024,Reporter,Kokugakuin University,Japan,"10,050",40.0,1%,43 : 57,
2024,Reporter,Konan University,Japan,"8,714",23.3,1%,42 : 58,
2024,Reporter,Konan Women’s University,Japan,"4,388",23.7,1%,100 : 0,
2024,Reporter,Koya University,Iraq,"4,536",9.3,1%,50 : 50,
2024,Reporter,KPR Institute of Engineering and Technology,India,"3,318",12.2,0%,30 : 70,
2024,Reporter,Kumasi Technical University,Ghana,"12,063",41.0,0%,37 : 63,
2024,Reporter,Kursk State Medical University,Russian Federation,"6,857",12.1,31%,66 : 34,
2024,Reporter,Kütahya Health Sciences University,Turkey,"4,583",9.6,1%,73 : 27,
2024,Reporter,Kuwait College of Science and Technology (KCST),Kuwait,"1,339",25.3,4%,56 : 44,
2024,Reporter,Kyiv National Economic University,Ukraine,"11,210",11.2,1%,60 : 40,
2024,Reporter,Kyoai Gakuen University,Japan,"1,141",20.4,2%,63 : 37,
2024,Reporter,Kyoto Koka Women’s University,Japan,"1,937",18.3,%,100 : 0,
2024,Reporter,Kyoto Notre Dame University,Japan,"1,337",8.5,4%,100 : 0,
2024,Reporter,Kyrgyz-Turkish Manas University,Kyrgyzstan,"5,768",15.0,11%,57 : 43,
2024,Reporter,K. Zhubanov Aktobe Regional University,Kazakhstan,"14,225",21.4,2%,59 : 41,
2024,Reporter,Lahore Leads University,Pakistan,"2,656",15.3,0%,44 : 56,
2024,Reporter,Landmark University,Nigeria,"3,239",12.9,0%,35 : 65,
2024,Reporter,Larbi Tebessi University,Algeria,"18,528",21.6,0%,60 : 40,
2024,Reporter,La Salle University (Colombia),Colombia,"9,094",18.9,1%,56 : 44,
2024,Reporter,Leeds Arts University,United Kingdom,"2,225",15.9,12%,75 : 25,
2024,Reporter,Leeds Conservatoire,United Kingdom,"1,460",20.9,11%,34 : 66,
2024,Reporter,Leeds Trinity University,United Kingdom,"3,790",23.7,9%,64 : 36,
2024,Reporter,Lesya Ukrainka Volyn National University,Ukraine,"7,814",12.4,1%,69 : 31,
2024,Reporter,Liaquat University of Medical and Health Sciences (LUMHS),Pakistan,"4,953",10.0,4%,54 : 46,
2024,Reporter,Lincoln University College,Malaysia,"2,233",5.7,41%,19 : 81,
2024,Reporter,Lira University,Uganda,"1,570",14.3,0%,41 : 59,
2024,Reporter,Liverpool Hope University,United Kingdom,"4,640",17.2,14%,64 : 36,
2024,Reporter,Liverpool Institute for Performing Arts,United Kingdom,925,18.5,22%,58 : 42,
2024,Reporter,Liverpool School of Tropical Medicine,United Kingdom,200,2.1,28%,71 : 29,
2024,Reporter,London Academy of Music and Dramatic Art (LAMDA),United Kingdom,270,6.8,40%,55 : 45,
2024,Reporter,London Business School,United Kingdom,"2,125",20.2,91%,37 : 63,
2024,Reporter,London Metropolitan University,United Kingdom,"10,065",25.5,50%,65 : 35,
2024,Reporter,London School of Hygiene and Tropical Medicine,United Kingdom,870,1.7,57%,72 : 28,
2024,Reporter,Lviv State University of Life Safety,Ukraine,"2,180",12.3,0%,,
2024,Reporter,Mahatma Jyotiba Phule Rohilkhand University,India,"5,511",38.8,0%,18 : 82,
2024,Reporter,Malawi University of Science and Technology (MUST),Malawi,"2,724",12.4,0%,15 : 85,
2024,Reporter,Management Development Institute (MDI),India,966,12.5,0%,24 : 76,
2024,Reporter,Management & Science University (MSU),Malaysia,"4,374",9.0,30%,60 : 40,
2024,Reporter,Margulan University,Kazakhstan,"5,733",22.8,2%,75 : 25,
2024,Reporter,Mariano Marcos State University,Philippines,"13,240",24.8,0%,58 : 42,
2024,Reporter,Maritime University of Szczecin,Poland,"2,484",24.2,13%,26 : 74,
2024,Reporter,M. Auezov South Kazakhstan University,Kazakhstan,"18,760",6.3,12%,52 : 48,
2024,Reporter,Medizinische Hochschule Hannover,Germany,"3,362",8.3,14%,67 : 33,
2024,Reporter,Meikai University,Japan,"4,605",17.8,16%,43 : 57,
2024,Reporter,Middle East University,Jordan,"3,648",20.2,27%,42 : 58,
2024,Reporter,Mindanao State University – Iligan Institute of Technology,Philippines,"21,015",40.7,0%,51 : 49,
2024,Reporter,Minhaj University Lahore,Pakistan,"2,971",10.6,0%,46 : 54,
2024,Reporter,Misr University for Science and Technology,Egypt,"25,105",17.6,5%,49 : 51,
2024,Reporter,Mizoram University,India,"3,123",8.9,0%,48 : 52,
2024,Reporter,M. Kumarasamy College of Engineering,India,"3,868",11.5,0%,35 : 65,
2024,Reporter,"MNS University of Agriculture, Multan",Pakistan,"4,390",31.1,0%,25 : 75,
2024,Reporter,Modern University for Business and Science,Lebanon,"1,834",20.5,20%,54 : 46,
2024,Reporter,Monroe College,United States,"5,068",16.1,14%,54 : 46,
2024,Reporter,Moscow State Linguistic University,Russian Federation,"5,930",6.4,9%,74 : 26,
2024,Reporter,Moscow Technical University of Communications and Informatics,Russian Federation,"4,398",20.3,6%,20 : 80,
2024,Reporter,Muban Chombueng Rajabhat University,Thailand,"4,450",15.2,0%,62 : 38,
2024,Reporter,Mukogawa Women’s University,Japan,"8,662",24.8,0%,100 : 0,
2024,Reporter,Mulungushi University,Zambia,"8,057",44.5,1%,45 : 55,
2024,Reporter,Musashino University,Japan,"9,093",28.5,8%,58 : 42,
2024,Reporter,Nagoya University of Commerce & Business,Japan,"3,815",32.1,10%,23 : 77,
2024,Reporter,Nakhchivan State University,Azerbaijan,"7,652",7.9,20%,48 : 52,
2024,Reporter,Nakhon Ratchasima Rajabhat University,Thailand,"15,044",27.8,0%,68 : 32,
2024,Reporter,Namal University,Pakistan,557,15.9,0%,37 : 63,
2024,Reporter,Namangan Engineering Construction Institute,Uzbekistan,"7,886",20.9,0%,11 : 89,
2024,Reporter,Namangan Institute of Engineering and Technology,Uzbekistan,"5,094",14.1,0%,28 : 72,
2024,Reporter,Namangan State University,Uzbekistan,"24,148",25.8,0%,54 : 46,
2024,Reporter,Narxoz University,Kazakhstan,"3,187",13.0,2%,59 : 41,
2024,Reporter,"Nasarawa State University, Keffi",Nigeria,"12,885",13.2,13%,42 : 58,
2024,Reporter,National Film and Television School,United Kingdom,400,7.3,41%,50 : 50,
2024,Reporter,National Polytechnic University of Armenia,Armenia,"5,583",7.3,2%,27 : 73,
2024,Reporter,National School of Artificial Intelligence (ENSIA),Algeria,200,12.5,0%,66 : 34,
2024,Reporter,National Textile University,Pakistan,"3,766",18.8,0%,29 : 71,
2024,Reporter,National Transport University,Ukraine,"6,220",10.2,3%,28 : 72,
2024,Reporter,National University Odessa Law Academy,Ukraine,"11,600",18.6,1%,65 : 35,
2024,Reporter,National University of Food Technologies,Ukraine,"5,361",10.1,0%,,
2024,Reporter,National University of Quilmes,Argentina,"42,123",32.4,2%,56 : 44,
2024,Reporter,"National University of Science and Technology, Oman",Oman,"5,230",18.2,10%,58 : 42,
2024,Reporter,National University of Uzbekistan named after Mirzo Ulugbek,Uzbekistan,"18,241",13.2,2%,56 : 44,
2024,Reporter,National University of Water and Environmental Engineering,Ukraine,"6,356",16.1,2%,33 : 67,
2024,Reporter,"National University, Sudan",Sudan,"6,323",15.1,5%,51 : 49,
2024,Reporter,National University “Yuri Kondratyuk Poltava Polytechnic”,Ukraine,"5,356",8.7,9%,53 : 47,
2024,Reporter,Navoi State University,Uzbekistan,"10,178",26.4,0%,61 : 39,
2024,Reporter,Netaji Subhas University of Technology,India,"6,676",14.6,3%,14 : 86,
2024,Reporter,Niger Delta University,Nigeria,"19,323",23.4,0%,44 : 56,
2024,Reporter,Nihon Pharmaceutical University,Japan,"1,556",17.7,4%,50 : 50,
2024,Reporter,Niigata University of Health and Welfare,Japan,"4,577",17.3,1%,51 : 49,
2024,Reporter,Ninevah University,Iraq,"4,517",14.6,0%,42 : 58,
2024,Reporter,Nitte (Deemed to be University),India,"4,551",8.1,1%,66 : 34,
2024,Reporter,Northeast Ohio Medical University,United States,989,10.4,0%,55 : 45,
2024,Reporter,Northern Border University,Saudi Arabia,"14,875",11.5,2%,65 : 35,
2024,Reporter,Northern Technical University,Iraq,"24,000",30.9,0%,47 : 53,
2024,Reporter,Norwich University of the Arts,United Kingdom,"2,490",15.6,12%,61 : 39,
2024,Reporter,Novosibirsk State University of Economics and Management,Russian Federation,"4,093",8.3,18%,68 : 32,
2024,Reporter,Nueva Ecija University of Science and Technology (NEUST),Philippines,"29,516",60.0,1%,56 : 44,
2024,Reporter,October 6 University,Egypt,"23,151",11.9,4%,48 : 52,
2024,Reporter,October University for Modern Sciences and Arts (MSA),Egypt,"11,705",9.8,1%,50 : 50,
2024,Reporter,Odesa I.I. Mechnikov National University,Ukraine,"5,198",7.2,3%,71 : 29,
2024,Reporter,Oguz Han Engineering and Technology University of Turkmenistan,Turkmenistan,"3,057",14.1,0%,54 : 46,
2024,Reporter,Omsk State Agrarian University,Russian Federation,"6,548",20.3,11%,55 : 45,
2024,Reporter,Open Christian University,South Africa,123,1.6,88%,16 : 84,
2024,Reporter,O.P. Jindal Global University,India,"7,583",9.1,0%,48 : 52,
2024,Reporter,Oran Graduate School of Economics,Algeria,967,13.2,0%,57 : 43,
2024,Reporter,Orel State Agrarian University named after N.V. Parahin,Russian Federation,"1,773",10.4,20%,42 : 58,
2024,Reporter,Orel State University named after I.S. Turgenev,Russian Federation,"11,703",14.9,13%,54 : 46,
2024,Reporter,ORT Uruguay University,Uruguay,"4,560",6.7,3%,46 : 54,
2024,Reporter,Osol Al-Deen University College,Iraq,"3,397",28.8,0%,54 : 46,
2024,Reporter,Ostrogradsky National University of Kremenchuk,Ukraine,"3,479",12.5,1%,47 : 53,
2024,Reporter,Palestine Polytechnic University,Palestine,"4,900",16.6,2%,58 : 42,
2024,Reporter,Palestine Technical University – Kadoorie,Palestine,"6,987",18.8,4%,59 : 41,
2024,Reporter,Panteion University of Social and Political Sciences,Greece,"13,434",67.8,2%,50 : 50,
2024,Reporter,Panthéon-Assas University (Paris 2),France,"21,264",77.9,12%,64 : 36,
2024,Reporter,Pavlo Tychyna Uman State Pedagogical University,Ukraine,"7,804",14.5,3%,32 : 68,
2024,Reporter,Petre Shotadze Tbilisi Medical Academy,Georgia,916,16.4,64%,31 : 69,
2024,Reporter,Petroleum University of Technology,Iran,"1,820",35.0,0%,19 : 81,
2024,Reporter,Petro Mohyla Black Sea National University,Ukraine,"3,200",10.2,10%,58 : 42,
2024,Reporter,Pharos University,Egypt,"11,859",29.1,1%,53 : 47,
2024,Reporter,Philadelphia University (Jordan),Jordan,"3,252",16.4,33%,44 : 56,
2024,Reporter,"Plateau State University, Bokkos",Nigeria,"2,484",11.4,0%,36 : 64,
2024,Reporter,Platov South-Russian State Polytechnic University (NPI),Russian Federation,"6,861",10.1,9%,20 : 80,
2024,Reporter,Plymouth Marjon University,United Kingdom,"2,015",22.4,2%,65 : 35,
2024,Reporter,Polytechnic Institute of Setúbal,Portugal,"8,258",17.8,7%,46 : 54,
2024,Reporter,Pontifical Catholic University of Argentina,Argentina,"18,297",4.4,7%,56 : 44,
2024,Reporter,Prefectural University of Hiroshima,Japan,"2,479",11.9,2%,67 : 33,
2024,Reporter,"Presbyterian University, Ghana",Ghana,"2,971",41.3,1%,46 : 54,
2024,Reporter,Presidency University,India,"13,475",20.3,0%,29 : 71,
2024,Reporter,Prince Mohammad Bin Fahd University,Saudi Arabia,"2,899",11.7,17%,55 : 45,
2024,Reporter,Prydniprovska State Academy of Civil Engineering and Architecture,Ukraine,"2,764",7.2,5%,39 : 61,
2024,Reporter,Pskov State University,Russian Federation,"4,734",18.7,13%,55 : 45,
2024,Reporter,PUC-Campinas,Brazil,"13,565",32.8,0%,58 : 42,
2024,Reporter,"Quaid-e-Awam University of Engineering, Science and Technology (QUEST)",Pakistan,"4,955",10.6,0%,16 : 84,
2024,Reporter,Queen Arwa University,Yemen,"4,057",9.2,1%,33 : 67,
2024,Reporter,Queen Margaret University,United Kingdom,"4,350",21.8,30%,77 : 23,
2024,Reporter,Rajamangala University of Technology Isan,Thailand,"24,739",18.2,0%,46 : 54,
2024,Reporter,Rajamangala University of Technology Thanyaburi (RMUTT),Thailand,"22,663",22.7,1%,57 : 43,
2024,Reporter,Rawalpindi Medical University,Pakistan,"3,619",9.1,1%,70 : 30,
2024,Reporter,Rennes School of Business,France,"3,286",34.6,34%,51 : 49,
2024,Reporter,Ritsumeikan Asia Pacific University (APU),Japan,"5,672",25.8,47%,52 : 48,
2024,Reporter,Rose Bruford College,United Kingdom,710,15.8,20%,59 : 41,
2024,Reporter,Rostov State University of Economics,Russian Federation,"20,149",24.8,3%,66 : 34,
2024,Reporter,Royal Academy of Dramatic Art (RADA),United Kingdom,155,4.4,20%,57 : 43,
2024,Reporter,Royal Academy of Music,United Kingdom,785,9.8,49%,50 : 50,
2024,Reporter,Royal Agricultural University,United Kingdom,"1,035",20.7,13%,54 : 46,
2024,Reporter,"Royal Central School of Speech and Drama, University of London",United Kingdom,"1,000",16.7,33%,68 : 32,
2024,Reporter,Royal College of Academics,Luxembourg,"10,000",333.3,100%,,
2024,Reporter,Royal College of Art,United Kingdom,"2,350",20.4,80%,72 : 28,
2024,Reporter,Royal College of Music,United Kingdom,875,10.3,58%,55 : 45,
2024,Reporter,Royal Conservatoire of Scotland,United Kingdom,"1,195",10.9,38%,57 : 43,
2024,Reporter,Royal Northern College of Music,United Kingdom,880,11.0,33%,49 : 51,
2024,Reporter,Russian Biotechnological University (BIOTECH),Russian Federation,"5,901",10.8,9%,54 : 46,
2024,Reporter,Russian State Agrarian University – Moscow Timiryazev Agricultural Academy,Russian Federation,"11,059",13.3,5%,48 : 52,
2024,Reporter,Russian University of State for Social (RUSS),Russian Federation,"12,067",34.5,5%,67 : 33,
2024,Reporter,Ryazan State Medical University,Russian Federation,"5,758",9.4,15%,67 : 33,
2024,Reporter,Saint Petersburg State Pediatric Medical University,Russian Federation,"6,353",11.9,14%,57 : 43,
2024,Reporter,"Saint Thomas University, Colombia",Colombia,"28,768",21.1,0%,50 : 50,
2024,Reporter,Sakon Nakhon Rajabhat University,Thailand,"8,269",20.6,1%,66 : 34,
2024,Reporter,Salahaddin University–Erbil,Iraq,"28,576",11.7,1%,57 : 43,
2024,Reporter,Samara State Medical University,Russian Federation,"7,123",9.4,11%,71 : 29,
2024,Reporter,Samarkand State Institute of Foreign Languages,Uzbekistan,"7,619",14.7,0%,68 : 32,
2024,Reporter,Samarkand State Medical University,Uzbekistan,"7,416",9.9,2%,41 : 59,
2024,Reporter,Samarkand State University,Uzbekistan,"16,887",16.7,0%,48 : 52,
2024,Reporter,Samsun University,Turkey,"3,588",21.2,4%,44 : 56,
2024,Reporter,Sarsen Amanzholov East Kazakhstan University,Kazakhstan,"7,339",25.0,2%,59 : 41,
2024,Reporter,Satya Wacana Christian University,Indonesia,"18,984",41.2,0%,53 : 47,
2024,Reporter,Saudi Electronic University,Saudi Arabia,"20,908",21.7,7%,44 : 56,
2024,Reporter,SBS Swiss Business School,Switzerland,"2,200",13.6,61%,35 : 65,
