institution_id,display_name,country_code,type,homepage_url,works_count,cited_by_count,h_index,i10_index,2yr_mean_citedness
https://openalex.org/I9617848,Universitat Politècnica de Catalunya,ES,education,https://www.upc.edu,98214,5076440,589,88239,2.732197919368318
https://openalex.org/I11701301,Griffith University,AU,education,https://www.griffith.edu.au,97807,5441914,542,84397,4.187308563057664
https://openalex.org/I36243813,Universidad Nacional de Colombia,CO,education,https://unal.edu.co,97734,1435721,296,31647,1.6525536282046123
https://openalex.org/I52158045,China Agricultural University,CN,education,http://english.cau.edu.cn/,97659,8942484,568,161305,5.020732610305327
https://openalex.org/I196699116,Wuhan University of Technology,CN,education,https://www.whut.edu.cn,97636,6157954,589,106659,5.710963100156717
https://openalex.org/I190249584,Universität Innsbruck,AT,education,https://www.uibk.ac.at,97383,6984391,710,99880,2.491636223803115
https://openalex.org/I73613424,National Institute of Advanced Industrial Science and Technology,JP,government,https://www.aist.go.jp/index_en.html,97137,6921284,662,113182,2.340877880067138
https://openalex.org/I4210146710,Mayo Clinic in Florida,US,healthcare,https://www.mayoclinic.org/patient-visitor-guide/florida,97093,10289950,946,113003,3.8938004275567204
https://openalex.org/I32021983,Christian-Albrechts-Universität zu Kiel,DE,education,https://www.uni-kiel.de,97083,7055188,687,94983,2.5045951859956235
https://openalex.org/I115592961,Jiangsu University,CN,education,https://www.ujs.edu.cn,96752,7118992,451,145697,6.866431969154041
https://openalex.org/I169108374,University of the Basque Country,ES,education,https://www.ehu.eus,96752,5319195,488,98735,2.942696198425104
https://openalex.org/I185163786,King Abdulaziz University,SA,education,http://www.kau.edu.sa/home_english.aspx,96694,5049344,539,81347,3.9327155834352796
https://openalex.org/I195460627,University of Aberdeen,GB,education,https://www.abdn.ac.uk,96642,7257838,761,88962,3.1935238763224034
https://openalex.org/I86501945,University of Delaware,US,education,https://www.udel.edu,96558,7078543,710,93430,3.1574955057657736
https://openalex.org/I196829312,La Trobe University,AU,education,http://www.latrobe.edu.au/,96550,4331828,534,63817,2.408972138222601
https://openalex.org/I83019370,Eindhoven University of Technology,NL,education,https://www.tue.nl,96355,6664425,650,103853,3.5946918418240115
https://openalex.org/I69552723,University of Pretoria,ZA,education,https://www.up.ac.za,96203,3156627,420,61999,2.910280054644809
https://openalex.org/I205274468,Trinity College Dublin,IE,education,https://www.tcd.ie/,95813,7820020,856,89290,3.9191554571769114
https://openalex.org/I4210112217,NamesforLife (United States),US,company,https://www.namesforlife.com/,95743,2197,15,17,0.0
https://openalex.org/I124227911,Ben-Gurion University of the Negev,IL,education,https://www.bgu.ac.il,95668,5194540,533,92150,2.8008145700453393
https://openalex.org/I149704539,Deakin University,AU,education,https://www.deakin.edu.au,95545,5738391,610,88205,4.336357346044438
https://openalex.org/I149213910,University of Antwerp,BE,education,https://www.uantwerpen.be/en/,95515,9284017,830,126214,7.72311088311648
https://openalex.org/I32625721,University of Saskatchewan,CA,education,https://www.usask.ca/,95419,5477865,561,95939,2.80067391391552
https://openalex.org/I76903346,University of Coimbra,PT,education,https://www.uc.pt,95415,4914308,506,85583,2.883991814890603
https://openalex.org/I9842412,Nanjing University of Aeronautics and Astronautics,CN,education,https://www.nuaa.edu.cn,95388,4080619,416,88281,4.085894286067227
https://openalex.org/I180726961,Shenzhen University,CN,education,https://www.szu.edu.cn,95307,5854429,511,108163,5.9015281291479
https://openalex.org/I9224756,Northeastern University,CN,education,https://www.neu.edu.cn,94992,4925204,361,114893,5.63890014178651
https://openalex.org/I73236664,Wheaton College - Illinois,US,education,https://www.wheaton.edu,94880,80375,117,1368,0.01348598318556139
https://openalex.org/I79817857,University of Guelph,CA,education,https://www.uoguelph.ca,94865,6201684,590,99927,2.61058855146466
https://openalex.org/I116067653,University of Rome Tor Vergata,IT,education,https://web.uniroma2.it,94840,7798130,732,115113,4.428816466552315
https://openalex.org/I25217355,University of Pavia,IT,education,http://www.unipv.eu/site/en/home.html,94630,7858450,708,116353,3.5800524170064065
https://openalex.org/I200769079,Hong Kong University of Science and Technology,HK,education,https://hkust.edu.hk,94493,8587916,746,110244,6.506894802379745
https://openalex.org/I3018483916,University Medical Center Utrecht,NL,healthcare,https://www.umcutrecht.nl,94357,13328408,1000,153054,4.336354840352396
https://openalex.org/I205640436,Curtin University,AU,education,https://www.curtin.edu.au,94252,5313785,574,84513,4.061125268240343
https://openalex.org/I124357947,University of London,GB,education,https://london.ac.uk,93755,6916829,780,80163,3.877705869225619
https://openalex.org/I1321296531,National Institute of Standards and Technology,US,funder,http://www.nist.gov/,93537,8660016,839,110188,3.839084828215263
https://openalex.org/I153976015,University of Ljubljana,SI,education,http://www.uni-lj.si/,93215,4934921,516,83226,2.8794581294108106
https://openalex.org/I65837984,Kobe University,JP,education,http://www.kobe-u.ac.jp/en/alumni/index.html,93032,6860425,599,116515,2.5321259011781256
https://openalex.org/I4575257,Hanyang University,KR,education,http://www.hanyang.ac.kr/english/,92904,5802193,528,105091,4.386240099394316
https://openalex.org/I29617571,University of Indonesia,ID,education,http://www.ui.ac.id/,92462,1397893,262,28794,1.2071825085992576
https://openalex.org/I155660961,University of Turku,FI,education,https://www.utu.fi,92163,6496780,607,100648,2.649336511018919
https://openalex.org/I177969490,University of Southern Denmark,DK,education,https://www.sdu.dk,92065,5498622,612,76128,3.2593194122196443
https://openalex.org/I34809795,Medizinische Hochschule Hannover,DE,education,https://www.mhh.de,91757,7992554,675,116426,2.511371875083913
https://openalex.org/I25757504,China University of Mining and Technology,CN,education,https://www.cumt.edu.cn,91751,4522289,357,105709,4.62780393242869
https://openalex.org/I161296585,Tokyo University of Science,JP,education,https://www.tus.ac.jp/en/,91744,6474707,642,93594,3.2387410772225826
https://openalex.org/I80281795,University of Otago,NZ,education,http://www.otago.ac.nz/,91699,6492647,648,96413,2.896680231312915
https://openalex.org/I4210138501,Chinese Academy of Agricultural Sciences,CN,government,http://www.caas.cn/en/,91481,8623001,567,170019,5.223639168796105
https://openalex.org/I13469542,Vrije Universiteit Brussel,BE,education,http://www.vub.ac.be/en/,91437,6921224,677,97130,3.2582931758122182
https://openalex.org/I171892758,Forschungszentrum Jülich,DE,facility,https://www.fz-juelich.de,91247,7184901,650,106509,2.2622076725540547
https://openalex.org/I88273585,Universidade Federal de São Paulo,BR,education,http://www.unifesp.br/,90773,4347171,413,92266,1.834176948223136
https://openalex.org/I143804889,Loughborough University,GB,education,https://www.lboro.ac.uk,90762,3736835,503,61263,1.6721353219352493
https://openalex.org/I66862912,Chalmers University of Technology,SE,education,https://www.chalmers.se,90597,5622796,558,91711,3.819286871961102
https://openalex.org/I2802934949,Radboud University Medical Center,NL,funder,https://www.radboudumc.nl,90581,11699063,875,142212,4.192176199868507
https://openalex.org/I885383172,National University of Malaysia,MY,education,https://www.ukm.my,90334,3244737,407,65378,3.03579014184224
https://openalex.org/I192455969,York University,CA,education,https://www.yorku.ca,90201,4106149,547,60631,2.6914274631497284
https://openalex.org/I17866349,Université Fédérale de Toulouse Midi-Pyrénées,FR,education,https://www.univ-toulouse.fr,89982,6720135,697,100864,4.00215672178289
https://openalex.org/I8692664,University of Oklahoma,US,education,https://www.ou.edu,89930,6509972,670,87111,3.579121501023029
https://openalex.org/I1282311441,Lawrence Livermore National Laboratory,US,facility,https://www.llnl.gov,89804,9681698,897,112000,7.65162888022883
https://openalex.org/I59270414,Indian Institute of Science Bangalore,IN,education,http://www.iisc.ernet.in/,89557,4324107,456,84373,2.8408542886668964
https://openalex.org/I94624287,University of Twente,NL,education,https://www.utwente.nl,89283,5893100,619,89437,2.866212268743914
https://openalex.org/I107720978,Ain Shams University,EG,education,http://www.asu.edu.eg/,89224,1944932,287,46012,2.157507069732775
https://openalex.org/I71052956,University of Reading,GB,education,https://www.reading.ac.uk,88956,5322613,643,69121,2.708998951458706
https://openalex.org/I4210142661,Institut National de la Recherche Agronomique de Tunisie,TN,education,http://www.inrat.agrinet.tn/index.htm,88795,91043,88,1709,0.159892439755921
https://openalex.org/I200763008,Justus-Liebig-Universität Gießen,DE,education,https://www.uni-giessen.de,88652,6218669,630,97676,2.651692145888893
https://openalex.org/I102134673,Linköping University,SE,education,https://liu.se/,88589,6257402,649,96147,3.494346936578012
https://openalex.org/I25112270,Universidade Federal de Pernambuco,BR,education,https://www.ufpe.br,88504,2194585,318,51557,1.2612290830805362
https://openalex.org/I4210117453,Dana-Farber Cancer Institute,US,facility,http://www.dana-farber.org/,88502,27058563,1654,150214,6.8039026408329315
https://openalex.org/I107672454,Dartmouth College,US,education,https://home.dartmouth.edu,88472,7000668,748,78298,1.9985000797829902
https://openalex.org/I12097938,West Virginia University,US,education,https://www.wvu.edu,88446,5149949,648,73242,2.9394602195055266
https://openalex.org/I1335113835,Karolinska University Hospital,SE,healthcare,http://www.karolinska.se/en,88405,9365511,811,121761,4.185036671464802
https://openalex.org/I18014758,Simon Fraser University,CA,education,https://www.sfu.ca,88350,6141745,652,84167,3.0085057581115304
https://openalex.org/I153473198,North China Electric Power University,CN,education,https://www.ncepu.edu.cn,88164,3338400,383,67856,3.9752559978752915
https://openalex.org/I36399199,Nanjing University of Science and Technology,CN,education,https://www.njust.edu.cn,88045,4677204,471,91618,4.459746223236604
https://openalex.org/I68947357,Université de Strasbourg,FR,education,https://www.unistra.fr,87956,7190853,662,107885,3.4577956300031336
https://openalex.org/I4210126522,International Society of Automation,US,nonprofit,https://www.isa.org/,87814,43760,43,686,0.052597402597402594
https://openalex.org/I58200834,Southern Medical University,CN,education,https://www.smu.edu.cn,87665,6227122,492,125432,4.80585550376825
https://openalex.org/I181647926,University of Strathclyde,GB,education,https://www.strath.ac.uk,87613,4483012,547,74119,3.6436914658528887
https://openalex.org/I170215575,National University of Defense Technology,CN,education,http://www.nudt.edu.cn/index_eng.htm,87611,3146648,347,72026,3.0774230602210486
https://openalex.org/I4210087173,Hellenic Petroleum (Greece),GR,company,http://www.helpe.gr/en/,87557,45860,53,700,0.050571490187621304
https://openalex.org/I2800006345,Leiden University Medical Center,NL,funder,https://www.lumc.nl,87510,11884332,876,141252,3.850918189113912
https://openalex.org/I26092322,Stellenbosch University,ZA,education,https://www.sun.ac.za,87487,4106444,554,67187,3.095635583114715
https://openalex.org/I184840846,Virginia Commonwealth University,US,education,https://vcu.edu,87486,7164338,742,92979,2.72724245854698
https://openalex.org/I4210120167,Spectrum Scientific (United States),US,company,http://ssioptics.com/cart/,87437,43136,47,650,0.06172705576046865
https://openalex.org/I4210111265,Alpha Genesis (United States),US,company,http://www.alphagenesisinc.com/,87395,43454,46,639,0.05151285110074829
https://openalex.org/I2799503643,Columbia University Irving Medical Center,US,healthcare,http://www.cuimc.columbia.edu,87330,9380369,863,103082,3.5328216817582967
https://openalex.org/I150744194,Waseda University,JP,education,https://www.waseda.jp/top/,87216,3431230,423,65970,2.258459859085045
https://openalex.org/I106165777,University of Central Florida,US,education,https://www.ucf.edu,87129,4539330,576,67430,2.4177537032942737
https://openalex.org/I1334627681,Jet Propulsion Laboratory,US,facility,https://www.jpl.nasa.gov,86139,8805554,923,86360,3.9986928104575163
https://openalex.org/I163770644,Okayama University,JP,education,http://www.okayama-u.ac.jp/index_e.html,86031,5343294,491,106198,2.328682298546896
https://openalex.org/I59361560,Instituto Politécnico Nacional,MX,education,http://www.ipn.mx/english/Paginas/Inicio.aspx,85867,3479270,419,74229,2.014012776354912
https://openalex.org/I47251452,Wake Forest University,US,education,https://www.wfu.edu,85863,8853425,805,106114,3.0268549179433064
https://openalex.org/I159385669,Chiba University,JP,education,http://www.chiba-u.ac.jp/e/,85845,5784247,499,108784,2.3191163174653093
https://openalex.org/I25399158,Mahidol University,TH,education,http://www.mahidol.ac.th/en/,85684,4271143,472,82747,2.208747030517147
https://openalex.org/I62318514,University of Duisburg-Essen,DE,education,https://www.uni-due.de,85441,5152907,586,82926,2.9091460088490213
https://openalex.org/I108688024,Qingdao University,CN,education,https://www.qdu.edu.cn,85395,4943089,440,102763,5.189568582709753
https://openalex.org/I172901346,St Petersburg University,RU,education,http://spbu.ru/,85313,2152785,385,46605,1.6098292851060378
https://openalex.org/I130343225,Universiti Putra Malaysia,MY,education,https://upm.edu.my,85237,4420372,464,84998,2.8613347398811837
https://openalex.org/I174216632,City University of New York,US,education,http://www.cuny.edu/index.html,85147,4223682,565,61081,3.129967451366286
https://openalex.org/I63739035,All India Institute of Medical Sciences,IN,education,http://www.aiims.edu/en.html,85013,3804059,451,78463,1.8846008740214417
https://openalex.org/I1291425158,Google (United States),US,company,https://www.google.com/,84931,12046726,1195,76113,16.20632251555406
https://openalex.org/I90267481,Umeå University,SE,education,https://www.umu.se,84876,7539146,731,102226,2.7298784591630705
https://openalex.org/I255234318,Universidad de Zaragoza,ES,education,https://www.unizar.es,84819,4672082,500,85824,2.202085631917998
https://openalex.org/I1327163397,State University of New York,US,education,https://www.suny.edu/,84805,7940945,742,101695,3.525299600532623
https://openalex.org/I66867065,East China Normal University,CN,education,https://www.ecnu.edu.cn,84555,5174923,495,95203,4.976979235453812
https://openalex.org/I67415387,Lancaster University,GB,education,https://www.lancaster.ac.uk,84508,6364742,687,81363,3.6170493533913963
https://openalex.org/I114832834,Tulane University,US,education,https://tulane.edu,84348,7479290,707,87153,2.923189368770764
https://openalex.org/I56067802,Université de Rennes,FR,education,https://www.univ-rennes.fr,84345,4178397,479,74435,5.0142190791453505
https://openalex.org/I82951845,RMIT University,AU,education,https://www.rmit.edu.au/,84217,4151741,489,69508,4.091928017891507
https://openalex.org/I149594827,Xidian University,CN,education,https://www.xidian.edu.cn,84081,3683457,378,80381,3.6844402777370875
https://openalex.org/I162714631,George Mason University,US,education,https://www.gmu.edu/,84075,3324437,551,46277,1.9549578482537133
https://openalex.org/I196349391,Universität Ulm,DE,education,https://www.uni-ulm.de,84064,6760887,678,97011,2.683993399339934
https://openalex.org/I72816309,Drexel University,US,education,https://drexel.edu,83714,6024030,760,71309,4.276055555555556
https://openalex.org/I162608824,University of Sussex,GB,education,https://www.sussex.ac.uk,83700,6439980,709,78521,4.13009070432824
https://openalex.org/I149851306,National Academy of Sciences of Ukraine,UA,government,http://www.nas.gov.ua/en/,83644,1601828,273,39274,1.4382071844446886
https://openalex.org/I4394709130,Indiana University School of Medicine,,education,https://medicine.iu.edu,83595,7234977,660,100868,3.3422369361574056
https://openalex.org/I4800084,Southwest Jiaotong University,CN,education,https://swjtu.edu.cn,83071,3847394,374,84402,4.718156395103419
https://openalex.org/I12912129,Northeastern University,US,education,http://www.northeastern.edu/,83025,6465966,687,84667,4.739853111712408
https://openalex.org/I177909021,Universidade Federal de São Carlos,BR,education,https://www.ufscar.br,82968,2493581,295,59026,1.9074419751347162
https://openalex.org/I177477856,Politecnico di Torino,IT,education,https://www.polito.it,82953,3604472,423,73516,2.9615845684394073
https://openalex.org/I204824540,University of Wollongong,AU,education,https://www.uow.edu.au,82682,5094818,573,76565,4.282835012909136
https://openalex.org/I97188460,Nantes Université,FR,education,http://www.univ-nantes.fr,82641,3711040,500,59230,1.5907565080141386
https://openalex.org/I74775410,Rice University,US,education,https://www.rice.edu,82558,10494909,932,104601,5.190878912424913
https://openalex.org/I5561750,University of Bari Aldo Moro,IT,education,https://www.uniba.it,82536,6550343,563,116987,3.5174667885007382
https://openalex.org/I2802709434,Rigshospitalet,DK,healthcare,https://www.rigshospitalet.dk/,82281,7784056,718,108054,3.373981285843646
https://openalex.org/I95023434,University of KwaZulu-Natal,ZA,education,https://www.ukzn.ac.za,82160,3870222,588,66062,2.949503345663106
https://openalex.org/I162148367,Pontificia Universidad Católica de Chile,CL,education,http://www.uc.cl/,81939,3980036,482,66999,2.568083201322405
https://openalex.org/I2801228662,Peking Union Medical College Hospital,CN,healthcare,http://www.pumch.cn/index.html,81712,3635373,427,74892,2.1500349942428825
https://openalex.org/I28290843,University of Surrey,GB,education,https://www.surrey.ac.uk,81673,4145830,530,67077,4.13379227776115
https://openalex.org/I82497590,Auburn University,US,education,https://auburn.edu,81616,3926599,482,71320,2.602713178294574
https://openalex.org/I142108993,Southwest University,CN,education,https://swu.edu.cn,81374,4718341,432,100477,4.106691476418808
https://openalex.org/I110166357,University of Delhi,IN,education,http://www.du.ac.in,81333,3704536,480,66617,3.1526466380543634
https://openalex.org/I68956291,Martin Luther University Halle-Wittenberg,DE,education,http://www.uni-halle.de/?lang=en,81207,3586666,511,60907,2.625942684766214
https://openalex.org/I1334415907,University Medical Center Groningen,NL,healthcare,https://www.umcg.nl,81193,10379430,925,126624,4.016312005922954
https://openalex.org/I4210155236,National Research Council,IT,nonprofit,https://www.cnr.it,81165,5857246,561,100881,4.5774514303197185
https://openalex.org/I1316535847,Beth Israel Deaconess Medical Center,US,healthcare,http://www.bidmc.org/,81088,13033898,1039,115926,4.723475197382907
https://openalex.org/I4210108711,University Medical Center Hamburg-Eppendorf,DE,healthcare,http://www.uke.de/,80648,7999659,747,109064,3.8489862592485826
https://openalex.org/I40034438,Universidade do Estado do Rio de Janeiro,BR,education,https://www.uerj.br,80596,3320283,455,60366,1.4784467914131558
https://openalex.org/I21193070,Beijing Jiaotong University,CN,education,http://en.njtu.edu.cn/,80513,2786173,338,61783,3.834481184914741
https://openalex.org/I189590672,Kansas State University,US,education,http://www.k-state.edu/,80502,6021836,626,91650,3.4805359505955007
https://openalex.org/I4576418,University of Technology Malaysia,MY,education,https://www.utm.my,80486,3486688,434,65922,2.85937402968391
https://openalex.org/I158708052,Chulalongkorn University,TH,education,http://www.chula.ac.th/en/,80338,3239449,393,69551,3.0022987997612787
https://openalex.org/I37796252,Beijing University of Technology,CN,education,https://www.bjut.edu.cn,80283,3813225,396,81491,5.001724984014157
https://openalex.org/I67311998,European Organization for Nuclear Research,CH,facility,https://home.web.cern.ch,80107,52768692,1512,519135,4.847379670677644
https://openalex.org/I901861585,Vanderbilt University Medical Center,US,healthcare,https://ww2.mc.vanderbilt.edu/,80082,8327497,792,101050,3.4919840462970204
https://openalex.org/I4210128565,CEA Paris-Saclay,FR,government,https://www.cea.fr/paris-saclay,80016,13723464,1015,159133,5.0023719165085385
https://openalex.org/I31512782,Technische Universität Darmstadt,DE,education,https://www.tu-darmstadt.de,79859,4081917,489,70521,2.9291615606593666
https://openalex.org/I161127581,Universidade Federal Fluminense,BR,education,https://www.uff.br,79827,1654834,275,38999,1.1677582185872655
https://openalex.org/I53964585,Weizmann Institute of Science,IL,education,https://www.weizmann.ac.il,79672,13632330,1078,133443,5.502463267070008
https://openalex.org/I139322472,Universiti Sains Malaysia,MY,education,https://www.usm.my,79582,3729249,451,69398,3.1962053447413745
https://openalex.org/I139759216,Beijing University of Posts and Telecommunications,CN,education,https://www.bupt.edu.cn,79555,2786764,387,58852,2.8359207022388797
https://openalex.org/I2801227569,Ghent University Hospital,BE,healthcare,http://www.uzgent.be/,79458,7201690,735,88908,2.0058614950430567
https://openalex.org/I19700959,Florida International University,US,education,https://www.fiu.edu,79451,3479847,506,53705,1.3792246201324447
https://openalex.org/I16835326,University of St Andrews,GB,education,http://www.st-andrews.ac.uk/,79192,4770738,651,61587,3.6180398959236775
https://openalex.org/I66514158,Hacettepe University,TR,education,https://www.hacettepe.edu.tr,78990,3067246,378,63421,1.7397364265759747
https://openalex.org/I900890020,University of Palermo,IT,education,https://www.unipa.it,78907,4913990,463,95159,4.010919458303635
https://openalex.org/I141649914,Nanchang University,CN,education,https://www.ncu.edu.cn,78831,4866659,384,107085,4.699029460352423
https://openalex.org/I103320735,Università Cattolica del Sacro Cuore,IT,education,https://www.unicatt.eu,78224,6016133,560,101088,3.6782023175696836
https://openalex.org/I686019,AGH University of Krakow,PL,education,https://www.agh.edu.pl,78193,4985885,517,84204,3.371714285714286
https://openalex.org/I82724352,Universiti Teknologi MARA,MY,education,https://uitm.edu.my,78155,1376295,257,31455,1.0596269019100033
https://openalex.org/I78757542,University of Newcastle Australia,AU,education,https://www.newcastle.edu.au,77925,5261965,597,77223,3.4412001935796095
https://openalex.org/I60053951,Universitat Politècnica de València,ES,education,https://www.upv.es,77730,4360453,469,81051,2.745614945511157
https://openalex.org/I200284239,Universidade de Santiago de Compostela,ES,education,https://www.usc.gal,77701,5599803,559,97591,2.9681844275916247
https://openalex.org/I204308271,Medical College of Wisconsin,US,education,https://www.mcw.edu,77690,6965841,684,94594,2.8366030135760107
https://openalex.org/I67031392,Carleton University,CA,education,https://carleton.ca,77628,4494873,534,67006,3.097790910370058
https://openalex.org/I165230279,Universitas Gadjah Mada,ID,education,https://ugm.ac.id,77218,981488,199,24810,1.1205824863174354
https://openalex.org/I39063666,University of Catania,IT,education,https://www.unict.it,76808,4825238,451,94181,3.726609747420847
https://openalex.org/I185103710,"University of California, Santa Cruz",US,education,https://www.ucsc.edu,76775,12056810,1092,101780,5.47323922397524
https://openalex.org/I70983195,Syracuse University,US,education,https://www.syracuse.edu,76584,6545188,813,70897,3.655419866549163
https://openalex.org/I1335321130,Children's Hospital of Philadelphia,US,funder,https://www.chop.edu,76520,8628897,798,102686,3.11297869440785
https://openalex.org/I67581229,Istanbul University,TR,education,https://www.istanbul.edu.tr,76510,3064934,399,66590,2.1349533715925393
https://openalex.org/I8078737,Clemson University,US,education,https://www.clemson.edu,76188,4012624,560,63973,2.705571796326192
https://openalex.org/I180437899,University of Bremen,DE,education,https://www.uni-bremen.de/,76108,3570124,493,55723,2.02327098738582
https://openalex.org/I98381234,University of Oulu,FI,education,https://www.oulu.fi,75800,5821682,629,86249,3.236353598785453
https://openalex.org/I114112103,Leibniz University Hannover,DE,education,https://www.uni-hannover.de,75794,6181936,940,63175,3.5483730437988004
https://openalex.org/I35928602,Kyung Hee University,KR,education,http://www.kyunghee.edu/,75781,4752636,452,96160,4.667641660931406
https://openalex.org/I200870766,Brookhaven National Laboratory,US,facility,http://www.bnl.gov/world/,75760,15059420,976,157716,6.088535291717666
https://openalex.org/I66752286,University of Milano-Bicocca,IT,education,https://www.unimib.it,75728,5458304,628,79754,3.459444789081886
https://openalex.org/I153297377,Medical University of South Carolina,US,education,https://musc.edu,75680,6957166,641,98892,2.8502786564241602
https://openalex.org/I117965899,University of Hawaiʻi at Mānoa,US,education,https://manoa.hawaii.edu/,75670,5550827,664,72844,2.5845599130692483
https://openalex.org/I88060688,Universidad Politécnica de Madrid,ES,education,https://www.upm.es,75593,3158645,415,61199,2.484423496953673
https://openalex.org/I129801699,University of Tasmania,AU,education,https://www.utas.edu.au,75521,4335427,548,67981,3.3363967158051877
https://openalex.org/I212119943,University of Victoria,CA,education,https://www.uvic.ca,75456,5887932,645,78260,3.9952871441065008
https://openalex.org/I31419693,Kyungpook National University,KR,education,https://knu.ac.kr,75419,5220574,508,97571,1.728908282516828
https://openalex.org/I51601045,University of Bath,GB,education,http://www.bath.ac.uk/,75409,4499369,613,64476,3.412941610066867
https://openalex.org/I2801317318,Hospital for Sick Children,CA,healthcare,http://www.sickkids.ca/,75367,10035089,864,115636,3.466446024927822
https://openalex.org/I111599522,Jiangnan University,CN,education,https://www.jiangnan.edu.cn,75110,5523736,380,119812,5.699295291549735
https://openalex.org/I100005738,Brigham Young University,US,education,https://www.byu.edu,74990,3702580,562,53609,1.6357055514795793
https://openalex.org/I4210089761,West China Hospital of Sichuan University,CN,healthcare,https://www.wchscu.cn/,74797,4040375,405,90928,4.189484208669058
https://openalex.org/I87780372,Chongqing Medical University,CN,education,http://www.cqmu.edu.cn/,74678,4535841,393,100639,3.3090633017435467
https://openalex.org/I876193797,Vellore Institute of Technology University,IN,education,https://vit.ac.in,74566,2147734,343,44851,3.5212658181215346
https://openalex.org/I36788626,California University of Pennsylvania,US,education,http://www.calu.edu/,74174,3952634,677,37118,1.4923795852295287
https://openalex.org/I142740786,University of Louisville,US,education,https://louisville.edu,73916,5622995,610,82654,2.936967999138024
https://openalex.org/I17301866,University of Alabama,US,education,https://www.ua.edu/,73856,4389267,579,64293,3.063716471385688
https://openalex.org/I163340411,Hohai University,CN,education,https://www.hhu.edu.cn,73747,2834111,301,64060,4.356041491449397
https://openalex.org/I91712215,Saarland University,DE,education,http://www.uni-saarland.de/en/home.html,73674,4861254,561,78698,2.8393470426118297
https://openalex.org/I1289490764,Centers for Disease Control and Prevention,US,funder,http://www.cdc.gov/,73514,14825661,1033,157013,5.858774178513167
https://openalex.org/I4210139993,Global Services (Slovakia),SK,company,http://www.gsgroup.sk/?lang=en,73507,25781,87,281,0.07598230549050221
https://openalex.org/I52325,Fundação Oswaldo Cruz,BR,facility,https://portal.fiocruz.br,73507,3952693,429,80341,1.7097416576964477
https://openalex.org/I91357014,Banaras Hindu University,IN,education,http://www.bhu.ac.in/,73408,3833014,406,75859,3.26263015811801
https://openalex.org/I25846049,National Tsing Hua University,TW,education,http://www.nthu.edu.tw/english/,73337,5010173,562,83196,5.24643165054124
https://openalex.org/I909854389,London School of Economics and Political Science,GB,education,http://www.lse.ac.uk/home.aspx,73284,2704929,547,31805,3.0119359534206698
https://openalex.org/I59028903,Ocean University of China,CN,education,https://www.ouc.edu.cn,72919,4293915,392,94298,4.028627244721617
https://openalex.org/I205401836,National Institute for Materials Science,JP,facility,http://www.nims.go.jp/eng/,72696,5159565,611,72790,4.3390487076903534
https://openalex.org/I592451,Indiana University,US,education,http://www.iu.edu/,72588,2811756,552,33385,2.0360991084614124
https://openalex.org/I243754102,Universidade Federal do Ceará,BR,education,https://www.ufc.br,72570,2323121,294,53519,1.491034633334243
https://openalex.org/I1118541,University of East Anglia,GB,education,https://www.uea.ac.uk/,72238,5388575,748,59191,3.7129800024536865
https://openalex.org/I68891433,Indian Institute of Technology Delhi,IN,education,https://home.iitd.ac.in,72068,3030138,392,61286,3.110813646394848
https://openalex.org/I15766117,University of Graz,AT,education,https://www.uni-graz.at/en/,72001,3365472,517,49797,1.4120497061594366
https://openalex.org/I78978612,Yangzhou University,CN,education,https://yzu.edu.cn,71692,3920614,397,87893,4.90257067674246
https://openalex.org/I145894827,Indian Institute of Technology Kharagpur,IN,education,http://www.iitkgp.ac.in/,71565,3474730,397,71003,3.446748757831065
https://openalex.org/I4092182,Graz University of Technology,AT,education,https://www.tugraz.at,71537,2863173,486,43550,2.3646534929028666
https://openalex.org/I149218525,Ankara University,TR,education,https://ankara.edu.tr,71394,2405061,374,48689,2.0186181626118245
https://openalex.org/I159948400,Jinan University,CN,education,https://english.jnu.edu.cn/,71394,4889954,436,99485,6.277511493690698
https://openalex.org/I2802423016,WinnMed,US,nonprofit,https://winnmed.org,71341,5199739,688,61541,2.3391538657387763
https://openalex.org/I165951966,The University of Texas at San Antonio Health Science Center,US,education,https://uthscsa.edu,71203,9428404,882,100142,4.477809714035173
https://openalex.org/I27781120,Wenzhou Medical University,CN,education,http://en.wmu.edu.cn/,71185,4865229,404,106530,4.783999390535893
https://openalex.org/I55712492,Zhejiang University of Technology,CN,education,https://www.zjut.edu.cn,71139,3991356,392,85668,5.646658521119137
https://openalex.org/I143593769,East China University of Science and Technology,CN,education,https://www2.ecust.edu.cn/_t41/main.htm,70957,6301048,500,122565,6.160101790420795
https://openalex.org/I33501960,Universidade Federal de Santa Maria,BR,education,http://site.ufsm.br/,70832,2269234,271,58125,1.2576647973404076
https://openalex.org/I92039509,Guangzhou Medical University,CN,education,http://www.gzhmc.edu.cn/gyEnglish/index.html,70623,5645859,598,81222,3.46038969288874
https://openalex.org/I58048189,Shahid Beheshti University of Medical Sciences,IR,education,https://sbmu.ac.ir,70603,2614861,330,60532,3.6957704926371475
https://openalex.org/I1336856363,Natural History Museum,GB,archive,https://www.nhm.ac.uk,70587,1541413,418,19880,1.67384963390678
https://openalex.org/I169045520,Universidade Federal da Paraíba,BR,education,https://www.ufpb.br,70188,1313785,238,32282,1.2467197830140702
https://openalex.org/I1288214837,United States Naval Research Laboratory,US,facility,http://www.nrl.navy.mil/,70163,5437155,650,72223,2.7305019305019305
